cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00828	85495825	VBIGarVag247323_0828	SEQ00828	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	go	clust_0408
GV01|SEQ00828	85495825	VBIGarVag247323_0828	SEQ00828	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046961	hydrogen ion transporting ATPase activity, rotational mechanism	go	clust_0408
GV02|SEQ01232	85499341	VBIGarVag242669_1232	SEQ01232	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046961	hydrogen ion transporting ATPase activity, rotational mechanism	go	clust_0408
GV02|SEQ01232	85499341	VBIGarVag242669_1232	SEQ01232	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	go	clust_0408
GV03|SEQ00241	85499865	VBIGarVag247424_0241	SEQ00241	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046961	hydrogen ion transporting ATPase activity, rotational mechanism	go	clust_0408
GV03|SEQ00241	85499865	VBIGarVag247424_0241	SEQ00241	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	go	clust_0408
GV04|SEQ00140	85480130	VBIGarVag246433_0140	SEQ00140	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046961	hydrogen ion transporting ATPase activity, rotational mechanism	go	clust_0408
GV04|SEQ00140	85480130	VBIGarVag246433_0140	SEQ00140	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	go	clust_0408
GV05|SEQ00342	52546409	VBIGarVag174900_0342	SEQ00342	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046961	hydrogen ion transporting ATPase activity, rotational mechanism	go	clust_0408
GV05|SEQ00342	52546409	VBIGarVag174900_0342	SEQ00342	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	ATP synthase gamma chain (EC 3.6.3.14)	GO:0046933	hydrogen ion transporting ATP synthase activity, rotational mechanism	go	clust_0408
