cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00563	85495272	VBIGarVag247323_0563	SEQ00563	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV02|SEQ00813	85498468	VBIGarVag242669_0813	SEQ00813	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV03|SEQ00994	85501434	VBIGarVag247424_0994	SEQ00994	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV04|SEQ00656	85481205	VBIGarVag246433_0656	SEQ00656	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV05|SEQ01041	52547863	VBIGarVag174900_1041	SEQ01041	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV06|SEQ00256	85489233	VBIGarVag244004_0256	SEQ00256	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000004	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV07|SEQ00290	85492197	VBIGarVag249177_0290	SEQ00290	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV08|SEQ00101	85474568	VBIGarVag251521_0101	SEQ00101	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV09|SEQ00930	55261067	VBIGarVag169280_0930	SEQ00930	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV10|SEQ00812	32147696	VBIGarVag136958_0812	SEQ00812	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV11|SEQ00733	52549818	VBIGarVag171052_0733	SEQ00733	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000047	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV12|SEQ00255	37853173	VBIGarVag144721_0255	SEQ00255	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV13|SEQ00912	85487829	VBIGarVag244533_0912	SEQ00912	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000012	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV14|SEQ01097	85504105	VBIGarVag244375_1097	SEQ01097	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV15|SEQ00158	85483807	VBIGarVag249709_0158	SEQ00158	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV16|SEQ00877	85478916	VBIGarVag246379_0877	SEQ00877	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV17|SEQ00745	37851562	VBIGarVag146634_0745	SEQ00745	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV18|SEQ00199	42069090	VBIGarVag4823_0199	SEQ00199	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000067	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV19|SEQ00743	42628384	VBIGarVag39333_0744	SEQ00743	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV20|SEQ00800	54190429	VBIGarVag188338_0800	SEQ00800	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV21|SEQ00253	183967154	VBIGarVag274454_0253	SEQ00253	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000011	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV22|SEQ00114	183969617	VBIGarVag276801_0114	SEQ00114	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000001	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV23|SEQ00211	183972726	VBIGarVag276017_0211	SEQ00211	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000012	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV24|SEQ00958	183977143	VBIGarVag268944_0959	SEQ00958	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV25|SEQ00774	183979519	VBIGarVag270495_0774	SEQ00774	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000064	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV26|SEQ01019	183982918	VBIGarVag272749_1019	SEQ01019	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000073	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV27|SEQ01096	183986052	VBIGarVag276930_1096	SEQ01096	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000095	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
GV28|SEQ00306	183987279	VBIGarVag271349_0306	SEQ00306	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000017	PATRIC	CDS	NA	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	GO:0004158	dihydroorotate oxidase activity	go	clust_0176
