cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ01091	85496383	VBIGarVag247323_1091	SEQ01091	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV01|SEQ01091	85496383	VBIGarVag247323_1091	SEQ01091	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV02|SEQ00347	85497470	VBIGarVag242669_0347	SEQ00347	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV02|SEQ00347	85497470	VBIGarVag242669_0347	SEQ00347	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV03|SEQ00524	85500455	VBIGarVag247424_0524	SEQ00524	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV03|SEQ00524	85500455	VBIGarVag247424_0524	SEQ00524	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV04|SEQ00755	85481409	VBIGarVag246433_0755	SEQ00755	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV04|SEQ00755	85481409	VBIGarVag246433_0755	SEQ00755	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV05|SEQ00545	52546834	VBIGarVag174900_0545	SEQ00545	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV05|SEQ00545	52546834	VBIGarVag174900_0545	SEQ00545	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV06|SEQ01043	85490902	VBIGarVag244004_1043	SEQ01043	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000023	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV06|SEQ01043	85490902	VBIGarVag244004_1043	SEQ01043	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000023	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV07|SEQ00868	85493407	VBIGarVag249177_0868	SEQ00868	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV07|SEQ00868	85493407	VBIGarVag249177_0868	SEQ00868	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV08|SEQ00781	85475988	VBIGarVag251521_0781	SEQ00781	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV08|SEQ00781	85475988	VBIGarVag251521_0781	SEQ00781	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV09|SEQ00228	55259619	VBIGarVag169280_0228	SEQ00228	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV09|SEQ00228	55259619	VBIGarVag169280_0228	SEQ00228	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV10|SEQ00341	32146720	VBIGarVag136958_0341	SEQ00341	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV10|SEQ00341	32146720	VBIGarVag136958_0341	SEQ00341	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV11|SEQ00279	52548854	VBIGarVag171052_0279	SEQ00279	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV11|SEQ00279	52548854	VBIGarVag171052_0279	SEQ00279	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV12|SEQ00882	37854485	VBIGarVag144721_0882	SEQ00882	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV12|SEQ00882	37854485	VBIGarVag144721_0882	SEQ00882	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV13|SEQ00433	85486826	VBIGarVag244533_0433	SEQ00433	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
GV13|SEQ00433	85486826	VBIGarVag244533_0433	SEQ00433	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0005524	ATP binding	go	clust_0911
GV14|SEQ00829	85503547	VBIGarVag244375_0829	SEQ00829	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000008	PATRIC	CDS	NA	Methionine ABC transporter ATP-binding protein	GO:0016887	ATPase activity	go	clust_0911
