cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00085	85494270	VBIGarVag247323_0085	SEQ00085	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV02|SEQ00593	85497996	VBIGarVag242669_0593	SEQ00593	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV03|SEQ00022	85499405	VBIGarVag247424_0022	SEQ00022	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV04|SEQ00517	85480920	VBIGarVag246433_0517	SEQ00517	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV05|SEQ01130	52548050	VBIGarVag174900_1130	SEQ01130	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000007	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV06|SEQ01064	85490948	VBIGarVag244004_1064	SEQ01064	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV07|SEQ00354	85492329	VBIGarVag249177_0354	SEQ00354	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000006	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV08|SEQ00280	85474951	VBIGarVag251521_0280	SEQ00280	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV09|SEQ00532	55260246	VBIGarVag169280_0532	SEQ00532	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV10|SEQ01008	32148102	VBIGarVag136958_1008	SEQ01008	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV11|SEQ00180	52548638	VBIGarVag171052_0180	SEQ00180	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000010	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV12|SEQ00413	37853503	VBIGarVag144721_0413	SEQ00413	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV13|SEQ01314	85488688	VBIGarVag244533_1314	SEQ01314	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000025	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV14|SEQ00700	85503282	VBIGarVag244375_0700	SEQ00700	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
GV15|SEQ00989	85485558	VBIGarVag249709_0989	SEQ00989	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	NA	Phosphoglucosamine mutase (EC 5.4.2.10)	GO:0008966	phosphoglucosamine mutase activity	go	clust_0277
