cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00656	85495465	VBIGarVag247323_0656	SEQ00656	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV02|SEQ00141	85497044	VBIGarVag242669_0141	SEQ00141	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV03|SEQ00143	85499662	VBIGarVag247424_0143	SEQ00143	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV04|SEQ00250	85480356	VBIGarVag246433_0250	SEQ00250	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV05|SEQ00245	52546208	VBIGarVag174900_0245	SEQ00245	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV06|SEQ00126	85488963	VBIGarVag244004_0126	SEQ00126	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV07|SEQ00104	85491789	VBIGarVag249177_0104	SEQ00104	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV08|SEQ00991	85476425	VBIGarVag251521_0991	SEQ00991	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV09|SEQ00109	55259365	VBIGarVag169280_0109	SEQ00109	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV10|SEQ00036	32146082	VBIGarVag136958_0036	SEQ00036	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV11|SEQ00519	52549364	VBIGarVag171052_0519	SEQ00519	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000032	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV12|SEQ00567	37853827	VBIGarVag144721_0567	SEQ00567	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV13|SEQ00085	85486106	VBIGarVag244533_0085	SEQ00085	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV14|SEQ00613	85503090	VBIGarVag244375_0613	SEQ00613	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV15|SEQ01052	85485696	VBIGarVag249709_1052	SEQ01052	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000013	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV16|SEQ00159	85477432	VBIGarVag246379_0159	SEQ00159	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV17|SEQ00601	37851254	VBIGarVag146634_0601	SEQ00601	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000005	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV18|SEQ00917	42070637	VBIGarVag4823_0917	SEQ00917	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000133	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV19|SEQ00127	42627092	VBIGarVag39333_0127	SEQ00127	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV20|SEQ00007	54188784	VBIGarVag188338_0007	SEQ00007	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV21|SEQ00225	183967097	VBIGarVag274454_0225	SEQ00225	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000010	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV22|SEQ00160	183969710	VBIGarVag276801_0160	SEQ00160	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000002	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV23|SEQ00073	183972441	VBIGarVag276017_0073	SEQ00073	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000007	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV24|SEQ00058	183975210	VBIGarVag268944_0059	SEQ00058	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV25|SEQ00018	183977893	VBIGarVag270495_0018	SEQ00018	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000001	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV26|SEQ00200	183981152	VBIGarVag272749_0200	SEQ00200	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000009	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV27|SEQ00291	183984317	VBIGarVag276930_0291	SEQ00291	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000011	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV28|SEQ00195	183987051	VBIGarVag271349_0195	SEQ00195	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000015	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV29|SEQ00265	183989908	VBIGarVag265473_0265	SEQ00265	Gardnerella vaginalis JCP8070	GV29	Gardnerella vaginalis JCP8070	ATJK01000011	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV30|SEQ00193	183992436	VBIGarVag267667_0193	SEQ00193	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000005	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV31|SEQ00390	183995833	VBIGarVag264983_0390	SEQ00390	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV32|SEQ00070	183997972	VBIGarVag277040_0070	SEQ00070	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000004	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV33|SEQ00099	184000871	VBIGarVag265557_0099	SEQ00099	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000009	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV34|SEQ01023	184005728	VBIGarVag270440_1023	SEQ01023	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000116	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
GV35|SEQ00275	184006842	VBIGarVag272169_0275	SEQ00275	Gardnerella vaginalis JCP8522	GV35	Gardnerella vaginalis JCP8522	ATJE01000008	PATRIC	CDS	NA	DNA gyrase subunit A (EC 5.99.1.3)	GO:0003918	DNA topoisomerase (ATP-hydrolyzing) activity	go	clust_0336
