cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
ADO1|SEQ00153	VBIBifAdo136061_0153	Bifidobacterium adolescentis L2-32	NZ_DS264436	PATRIC	CDS	27186522	93621	94718	-	1098		NADH pyrophosphatase (EC 3.6.1.22)	ADO1	clust_1196
ANI1|SEQ01355	VBIBifAni240121_1355	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86847717	1601121	1602230	-	1110		NADH pyrophosphatase (EC 3.6.1.22)	ANI1	clust_1196
ANI2|SEQ01355	VBIBifAni235968_1355	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	86851070	1601339	1602448	-	1110		NADH pyrophosphatase (EC 3.6.1.22)	ANI2	clust_1196
ANI3|SEQ01365	VBIBifAni108068_1365	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	42765090	1606570	1607679	-	1110		NADH pyrophosphatase (EC 3.6.1.22)	ANI3	clust_1196
BIF1|SEQ00363	VBIBifBif87902_0363	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	86883257	442155	443246	+	1092		NADH pyrophosphatase (EC 3.6.1.22)	BIF1	clust_1196
BRE1|SEQ00408	VBIBifBre340958_0408	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	268602769	504825	506081	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE1	clust_1196
BRE2|SEQ00465	VBIBifBre337368_0465	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	268606854	560803	562059	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE2	clust_1196
BRE3|SEQ01396	VBIBifBre167886_1396	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	54194534	1631811	1633067	-	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE3	clust_1196
BRE4|SEQ00430	VBIBifBre327712_0430	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610928	536730	537986	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE4	clust_1196
BRE5|SEQ00441	VBIBifBre336369_0442	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614997	518345	519601	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE5	clust_1196
BRE6|SEQ00741	VBIBifBre268992_0741	Bifidobacterium breve JCP7499	AWSX01000038	PATRIC	CDS	177654649	75826	77082	-	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE6	clust_1196
BRE7|SEQ00438	VBIBifBre340732_0438	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619301	538343	539599	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE7	clust_1196
BRE8|SEQ00470	VBIBifBre176493_0470	Bifidobacterium breve S27	CP006716	PATRIC	CDS	268623477	582232	583488	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE8	clust_1196
BRE9|SEQ00524	VBIBifBre30019_0524	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	58445111	632039	633295	+	1257		NADH pyrophosphatase (EC 3.6.1.22)	BRE9	clust_1196
DEN1|SEQ00985	VBIBifDen165269_0986	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	43459093	127687	128778	+	1092		NADH pyrophosphatase (EC 3.6.1.22)	DEN1	clust_1196
DEN2|SEQ01480	VBIBifDen39005_1481	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000028	PATRIC	CDS	42111349	96953	98044	-	1092		NADH pyrophosphatase (EC 3.6.1.22)	DEN2	clust_1196
INF1|SEQ00412	VBIBifLon182273_0412	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	46884762	512646	513938	+	1293		NADH pyrophosphatase (EC 3.6.1.22)	INF1	clust_1196
LON1|SEQ00938	VBIBifLon107831_0939	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21118953	1108325	1109617	-	1293		NADH pyrophosphatase (EC 3.6.1.22)	LON1	clust_1196
LON2|SEQ01019	VBIBifLon171405_1020	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	42581585	1161188	1162480	-	1293	npy1	NADH pyrophosphatase (EC 3.6.1.22)	LON2	clust_1196
LON3|SEQ00811	VBIBifLon156230_0811	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	42768596	1723751	1725019	-	1269		NADH pyrophosphatase (EC 3.6.1.22)	LON3	clust_1196
LON4|SEQ00399	VBIBifLon48544_0399	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889036	487120	488412	+	1293		NADH pyrophosphatase (EC 3.6.1.22)	LON4	clust_1196
THE1|SEQ00422	VBIBifThe274299_0422	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	124734019	517675	518787	+	1113		NADH pyrophosphatase (EC 3.6.1.22)	THE1	clust_1196
