cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
BRE1|SEQ01052	VBIBifBre340958_1052	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	268604109	1230130	1230555	-	426		putative DNA-binding protein	BRE1	clust_1553
BRE2|SEQ01170	VBIBifBre337368_1170	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	268608321	1338196	1338621	-	426		putative DNA-binding protein	BRE2	clust_1553
BRE3|SEQ00729	VBIBifBre167886_0729	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	54193144	892661	893428	+	768		putative DNA-binding protein	BRE3	clust_1553
BRE4|SEQ01124	VBIBifBre327712_1124	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612370	1296232	1296756	-	525		putative DNA-binding protein	BRE4	clust_1553
BRE5|SEQ01218	VBIBifBre336369_1219	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268616614	1347737	1348261	-	525		putative DNA-binding protein	BRE5	clust_1553
BRE6|SEQ00821	VBIBifBre268992_0821	Bifidobacterium breve JCP7499	AWSX01000042	PATRIC	CDS	177654815	419	1186	+	768		putative DNA-binding protein	BRE6	clust_1553
BRE7|SEQ01129	VBIBifBre340732_1129	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268620741	1291008	1291532	-	525		putative DNA-binding protein	BRE7	clust_1553
BRE8|SEQ01154	VBIBifBre176493_1154	Bifidobacterium breve S27	CP006716	PATRIC	CDS	268624901	1341752	1342177	-	426		putative DNA-binding protein	BRE8	clust_1553
BRE9|SEQ01216	VBIBifBre30019_1216	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	58446555	1396395	1396820	-	426		putative DNA-binding protein	BRE9	clust_1553
DEN1|SEQ01468	VBIBifDen165269_1469	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	43460070	742099	742632	+	534		putative DNA-binding protein	DEN1	clust_1553
DEN2|SEQ00172	VBIBifDen39005_0172	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000004	PATRIC	CDS	42108656	112661	113194	-	534		putative DNA-binding protein	DEN2	clust_1553
INF1|SEQ01170	VBIBifLon182273_1170	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	46886343	1312371	1312868	-	498		putative DNA-binding protein	INF1	clust_1553
LON1|SEQ00309	VBIBifLon107831_0309	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21117655	374745	375242	+	498		putative DNA-binding protein	LON1	clust_1553
LON2|SEQ00368	VBIBifLon171405_0369	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	42580242	431934	432431	+	498	comEA	putative DNA-binding protein	LON2	clust_1553
LON3|SEQ00174	VBIBifLon156230_0174	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	42767277	993601	994098	+	498		putative DNA-binding protein	LON3	clust_1553
LON4|SEQ01193	VBIBifLon48544_1193	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46890727	1340043	1340540	-	498		putative DNA-binding protein	LON4	clust_1553
THE1|SEQ01711	VBIBifThe274299_1711	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	124736699	2123923	2124483	-	561		competence protein ComEA helix-hairpin-helix repeat protein	THE1	clust_1553
