cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
ADO1|SEQ00984	VBIBifAdo136061_0984	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	27188282	896004	898565	+	2562		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	ADO1	clust_1529
BIF1|SEQ01065	VBIBifBif87902_1065	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	86884698	1285009	1287576	-	2568	hsdM	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	BIF1	clust_1529
GV01|SEQ00836	VBIGarVag247323_0836	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495841	48693	50297	+	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV01	clust_1529
GV02|SEQ01223	VBIGarVag242669_1223	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499323	214131	215735	-	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV02	clust_1529
GV04|SEQ00103	VBIGarVag246433_0103	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85480054	111114	112826	-	1713		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV04	clust_1529
GV05|SEQ00895	VBIGarVag174900_0895	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547558	585836	587449	-	1614		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV05	clust_1529
GV09|SEQ01155	VBIGarVag169280_1155	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261539	14752	16323	+	1572	hsdM	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV09	clust_1529
GV12|SEQ00681	VBIGarVag144721_0681	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854061	210703	212307	+	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV12	clust_1529
GV16|SEQ00274	VBIGarVag246379_0274	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477668	227723	229327	+	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV16	clust_1529
GV20|SEQ00157	VBIGarVag188338_0157	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189100	181862	183466	+	1605	hsdM	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV20	clust_1529
GV23|SEQ00929	VBIGarVag276017_0929	Gardnerella vaginalis JCP7659	ATJQ01000088	PATRIC	CDS	183974289	9799	11448	-	1650		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV23	clust_1529
GV25|SEQ00360	VBIGarVag270495_0360	Gardnerella vaginalis JCP7719	ATJO01000023	PATRIC	CDS	183978624	9756	11363	-	1608		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV25	clust_1529
GV26|SEQ00150	VBIGarVag272749_0150	Gardnerella vaginalis JCP8017A	ATJN01000006	PATRIC	CDS	183981047	1105	2709	+	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV26	clust_1529
GV27|SEQ00888	VBIGarVag276930_0888	Gardnerella vaginalis JCP8017B	ATJM01000044	PATRIC	CDS	183985576	16317	17921	-	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV27	clust_1529
GV35|SEQ00011	VBIGarVag272169_0011	Gardnerella vaginalis JCP8522	ATJE01000002	PATRIC	CDS	184006292	9831	11435	-	1605		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV35	clust_1529
INF1|SEQ01565	VBIBifLon182273_1565	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	46887144	1783035	1785602	-	2568		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	INF1	clust_1529
LON1|SEQ01834	VBIBifLon107831_1835	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21120834	2217036	2219603	+	2568	hsdM	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	LON1	clust_1529
