cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
ADO1|SEQ01777	VBIBifAdo136061_1777	Bifidobacterium adolescentis L2-32	NZ_DS264459	PATRIC	CDS	27189925	280848	281687	-	840		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	ADO1	clust_0801
ANI1|SEQ01143	VBIBifAni240121_1143	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86847274	1338806	1339654	-	849	parA	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	ANI1	clust_0801
ANI2|SEQ01143	VBIBifAni235968_1143	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	86850627	1338810	1339658	-	849	parA	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	ANI2	clust_0801
ANI3|SEQ01152	VBIBifAni108068_1152	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	42764649	1344258	1345106	-	849		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	ANI3	clust_0801
BIF1|SEQ00576	VBIBifBif87902_0576	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	86883688	707567	708586	+	1020	soj	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BIF1	clust_0801
BRE1|SEQ01192	VBIBifBre340958_1192	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	268604393	1401947	1402894	-	948		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE1	clust_0801
BRE2|SEQ01280	VBIBifBre337368_1280	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	268608543	1475267	1476166	-	900		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE2	clust_0801
BRE3|SEQ00632	VBIBifBre167886_0632	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	54192947	768551	769498	+	948	soj_1	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE3	clust_0801
BRE4|SEQ01224	VBIBifBre327712_1224	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612572	1425699	1426646	-	948		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE4	clust_0801
BRE5|SEQ01346	VBIBifBre336369_1347	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268616873	1505496	1506335	-	840		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE5	clust_0801
BRE6|SEQ01907	VBIBifBre268992_1907	Bifidobacterium breve JCP7499	AWSX01000086	PATRIC	CDS	177657127	95481	96428	-	948		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE6	clust_0801
BRE7|SEQ01232	VBIBifBre340732_1232	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268620948	1424540	1425487	-	948		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE7	clust_0801
BRE8|SEQ01261	VBIBifBre176493_1261	Bifidobacterium breve S27	CP006716	PATRIC	CDS	268625116	1473756	1474703	-	948	parA1	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE8	clust_0801
BRE9|SEQ01317	VBIBifBre30019_1317	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	58446758	1530041	1530988	-	948	parA1	Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	BRE9	clust_0801
