cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
ADO1|SEQ00310	VBIBifAdo136061_0310	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	27186876	109766	111394	+	1629		Sodium/proline symporter	ADO1	clust_1479
BRE1|SEQ00045	VBIBifBre340958_0045	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	268602008	59923	61563	+	1641		Sodium/proline symporter	BRE1	clust_1479
BRE2|SEQ00037	VBIBifBre337368_0037	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	268605963	52819	54459	+	1641		Sodium/proline symporter	BRE2	clust_1479
BRE3|SEQ00043	VBIBifBre167886_0043	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	54191723	59314	60954	+	1641		Sodium/proline symporter	BRE3	clust_1479
BRE4|SEQ00059	VBIBifBre327712_0059	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610151	78963	80603	+	1641		Sodium/proline symporter	BRE4	clust_1479
BRE5|SEQ00046	VBIBifBre336369_0046	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614172	60341	60637	+	297		Sodium/proline symporter	BRE5	clust_1479
BRE6|SEQ01585	VBIBifBre268992_1585	Bifidobacterium breve JCP7499	AWSX01000073	PATRIC	CDS	177656439	54981	56621	+	1641		Sodium/proline symporter	BRE6	clust_1479
BRE7|SEQ00039	VBIBifBre340732_0039	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268618469	53575	55215	+	1641		Sodium/proline symporter	BRE7	clust_1479
BRE8|SEQ00062	VBIBifBre176493_0062	Bifidobacterium breve S27	CP006716	PATRIC	CDS	268622629	79023	80663	+	1641	putP	Sodium/proline symporter	BRE8	clust_1479
BRE9|SEQ00062	VBIBifBre30019_0062	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	58444148	78982	80622	+	1641	putP	Sodium/proline symporter	BRE9	clust_1479
DEN1|SEQ00665	VBIBifDen165269_0666	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	43462628	2128124	2129752	-	1629	putP	Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter	DEN1	clust_1479
DEN2|SEQ01217	VBIBifDen39005_1218	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000022	PATRIC	CDS	42110810	57471	59099	+	1629		Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter	DEN2	clust_1479
INF1|SEQ00033	VBIBifLon182273_0033	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	46883967	42068	43729	+	1662		Sodium/proline symporter	INF1	clust_1479
LON1|SEQ01340	VBIBifLon107831_1341	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	21119789	1581083	1582723	-	1641	opuE	Sodium/proline symporter	LON1	clust_1479
LON2|SEQ01373	VBIBifLon171405_1376	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	42582326	1589090	1590730	-	1641	putP	Sodium/proline symporter	LON2	clust_1479
LON3|SEQ01454	VBIBifLon156230_1457	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	42769523	2230650	2232290	-	1641		Sodium/proline symporter	LON3	clust_1479
LON4|SEQ00042	VBIBifLon48544_0042	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888287	55131	56771	+	1641		Sodium/proline symporter	LON4	clust_1479
THE1|SEQ01286	VBIBifThe274299_1286	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	124735794	1598869	1600497	-	1629		Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter	THE1	clust_1479
