cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ01024	VBIGarVag247323_1024	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496238	11629	12579	+	951		hypothetical protein	GV01	clust_2047
GV23|SEQ00982	VBIGarVag276017_0982	Gardnerella vaginalis JCP7659	ATJQ01000091	PATRIC	CDS	183974402	40	990	+	951		hypothetical protein	GV23	clust_2047
GV25|SEQ00250	VBIGarVag270495_0250	Gardnerella vaginalis JCP7719	ATJO01000016	PATRIC	CDS	183978386	10958	11908	+	951		hypothetical protein	GV25	clust_2047
GV26|SEQ00991	VBIGarVag272749_0991	Gardnerella vaginalis JCP8017A	ATJN01000071	PATRIC	CDS	183982850	38	988	+	951		hypothetical protein	GV26	clust_2047
GV27|SEQ00251	VBIGarVag276930_0251	Gardnerella vaginalis JCP8017B	ATJM01000010	PATRIC	CDS	183984230	10904	11854	+	951		hypothetical protein	GV27	clust_2047
GV28|SEQ00123	VBIGarVag271349_0123	Gardnerella vaginalis JCP8066	ATJL01000012	PATRIC	CDS	183986902	22540	23490	+	951		hypothetical protein	GV28	clust_2047
GV29|SEQ00028	VBIGarVag265473_0028	Gardnerella vaginalis JCP8070	ATJK01000002	PATRIC	CDS	183989403	22668	23606	+	939		hypothetical protein	GV29	clust_2047
GV31|SEQ00130	VBIGarVag264983_0130	Gardnerella vaginalis JCP8151A	ATJI01000006	PATRIC	CDS	183995292	22601	23539	+	939		hypothetical protein	GV31	clust_2047
GV32|SEQ00365	VBIGarVag277040_0365	Gardnerella vaginalis JCP8151B	ATJH01000015	PATRIC	CDS	183998583	22601	23551	+	951		hypothetical protein	GV32	clust_2047
GV35|SEQ00297	VBIGarVag272169_0297	Gardnerella vaginalis JCP8522	ATJE01000010	PATRIC	CDS	184006890	157	1095	-	939		hypothetical protein	GV35	clust_2047
