cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
ADO1|SEQ01402	VBIBifAdo136061_1402	Bifidobacterium adolescentis L2-32	NZ_DS264458	PATRIC	CDS	27189158	75025	76509	-	1485		ATP synthase beta chain (EC 3.6.3.14)	ADO1	clust_0345
ANI1|SEQ01413	VBIBifAni240121_1413	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86847835	1677394	1678881	-	1488		ATP synthase beta chain (EC 3.6.3.14)	ANI1	clust_0345
ANI2|SEQ01412	VBIBifAni235968_1412	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	86851186	1677613	1679100	-	1488		ATP synthase beta chain (EC 3.6.3.14)	ANI2	clust_0345
ANI3|SEQ01422	VBIBifAni108068_1422	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	42765206	1682844	1684331	-	1488		ATP synthase beta chain (EC 3.6.3.14)	ANI3	clust_0345
BIF1|SEQ01608	VBIBifBif87902_1608	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	86885833	1941786	1943270	-	1485	atpD	ATP synthase beta chain (EC 3.6.3.14)	BIF1	clust_0345
BRE1|SEQ00266	VBIBifBre340958_0266	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	268602472	341072	342544	+	1473		ATP synthase beta chain (EC 3.6.3.14)	BRE1	clust_0345
BRE2|SEQ00328	VBIBifBre337368_0328	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	268606570	397454	398926	+	1473		ATP synthase beta chain (EC 3.6.3.14)	BRE2	clust_0345
BRE3|SEQ00317	VBIBifBre167886_0317	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	54192297	401669	403141	+	1473	atpD	ATP synthase beta chain (EC 3.6.3.14)	BRE3	clust_0345
BRE4|SEQ00282	VBIBifBre327712_0282	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610619	363484	364956	+	1473		ATP synthase beta chain (EC 3.6.3.14)	BRE4	clust_0345
BRE5|SEQ00304	VBIBifBre336369_0305	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614714	365562	367034	+	1473		ATP synthase beta chain (EC 3.6.3.14)	BRE5	clust_0345
BRE6|SEQ00544	VBIBifBre268992_0544	Bifidobacterium breve JCP7499	AWSX01000029	PATRIC	CDS	177654229	19817	21289	-	1473		ATP synthase beta chain (EC 3.6.3.14)	BRE6	clust_0345
BRE7|SEQ00294	VBIBifBre340732_0294	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	268619002	374688	376160	+	1473		ATP synthase beta chain (EC 3.6.3.14)	BRE7	clust_0345
BRE8|SEQ00320	VBIBifBre176493_0320	Bifidobacterium breve S27	CP006716	PATRIC	CDS	268623167	406191	407663	+	1473	atpD	ATP synthase beta chain (EC 3.6.3.14)	BRE8	clust_0345
BRE9|SEQ00370	VBIBifBre30019_0370	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	58444792	448214	449686	+	1473	atpD	ATP synthase beta chain (EC 3.6.3.14)	BRE9	clust_0345
DEN1|SEQ00010	VBIBifDen165269_0010	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	43458881	7775	9259	+	1485	atpD	ATP synthase beta chain (EC 3.6.3.14)	DEN1	clust_0345
DEN2|SEQ01794	VBIBifDen39005_1795	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000032	PATRIC	CDS	42111992	7796	9280	+	1485	atpD	ATP synthase beta chain (EC 3.6.3.14)	DEN2	clust_0345
GV01|SEQ00829	VBIGarVag247323_0829	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495827	41269	42756	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV01	clust_0345
GV02|SEQ01231	VBIGarVag242669_1231	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499339	221319	222806	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV02	clust_0345
GV03|SEQ00242	VBIGarVag247424_0242	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499867	193999	195486	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV03	clust_0345
GV04|SEQ00139	VBIGarVag246433_0139	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480128	1429	2916	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV04	clust_0345
GV05|SEQ00343	VBIGarVag174900_0343	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546411	192336	193823	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV05	clust_0345
GV06|SEQ00230	VBIGarVag244004_0230	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85489177	155472	156959	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV06	clust_0345
GV07|SEQ00003	VBIGarVag249177_0003	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491581	1990	3477	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV07	clust_0345
GV08|SEQ01103	VBIGarVag251521_1103	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476655	212825	214312	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV08	clust_0345
GV09|SEQ00003	VBIGarVag169280_0003	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	55259145	1644	3131	-	1488	atpD	ATP synthase beta chain (EC 3.6.3.14)	GV09	clust_0345
GV10|SEQ00137	VBIGarVag136958_0137	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146290	169246	170733	+	1488	atpD	ATP synthase beta chain (EC 3.6.3.14)	GV10	clust_0345
GV11|SEQ00821	VBIGarVag171052_0821	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	52550002	721	2208	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV11	clust_0345
GV12|SEQ00675	VBIGarVag144721_0675	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854049	204348	205835	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV12	clust_0345
GV13|SEQ00192	VBIGarVag244533_0192	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486326	211135	212622	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV13	clust_0345
GV14|SEQ00507	VBIGarVag244375_0507	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85502872	599	2086	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV14	clust_0345
GV15|SEQ00535	VBIGarVag249709_0535	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484606	280800	282287	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV15	clust_0345
GV16|SEQ00263	VBIGarVag246379_0263	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477646	215482	216969	+	1488		ATP synthase beta chain (EC 3.6.3.14)	GV16	clust_0345
GV17|SEQ00467	VBIGarVag146634_0467	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850967	467046	468533	-	1488		ATP synthase beta chain (EC 3.6.3.14)	GV17	clust_0345
GV18|SEQ00676	VBIGarVag4823_0676	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000121	PATRIC	CDS	42070124	18	635	+	618		ATP synthase beta chain (EC 3.6.3.14)	GV18	clust_0345
GV19|SEQ00003	VBIGarVag39333_0003	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626838	1737	3224	-	1488	atpD	ATP synthase beta chain (EC 3.6.3.14)	GV19	clust_0345
