cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ00605	85495359	VBIGarVag247323_0605	SEQ00605	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV02|SEQ00087	85496932	VBIGarVag242669_0087	SEQ00087	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV03|SEQ00225	85499831	VBIGarVag247424_0225	SEQ00225	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV04|SEQ00157	85480166	VBIGarVag246433_0157	SEQ00157	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV05|SEQ00326	52546375	VBIGarVag174900_0326	SEQ00326	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV06|SEQ00213	85489141	VBIGarVag244004_0213	SEQ00213	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV07|SEQ00021	85491619	VBIGarVag249177_0021	SEQ00021	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV08|SEQ01086	85476619	VBIGarVag251521_1086	SEQ01086	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV09|SEQ00020	55259181	VBIGarVag169280_0020	SEQ00020	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
GV10|SEQ00119	32146252	VBIGarVag136958_0119	SEQ00119	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Aspartokinase (EC 2.7.2.4)	2.7.2.4	Aspartate kinase	ec	clust_0402
