cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV08|SEQ00465	85475336	VBIGarVag251521_0465	SEQ00465	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV09|SEQ01127	55261480	VBIGarVag169280_1127	SEQ01127	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000010	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV13|SEQ00691	85487366	VBIGarVag244533_0691	SEQ00691	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV16|SEQ00993	85479164	VBIGarVag246379_0993	SEQ00993	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV18|SEQ00142	42068966	VBIGarVag4823_0142	SEQ00142	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000058	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV19|SEQ00622	42628128	VBIGarVag39333_0623	SEQ00622	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV20|SEQ00904	54190653	VBIGarVag188338_0904	SEQ00904	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV24|SEQ00301	183975720	VBIGarVag268944_0302	SEQ00301	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000015	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV30|SEQ00345	183992752	VBIGarVag267667_0346	SEQ00345	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000013	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV33|SEQ00459	184001649	VBIGarVag265557_0459	SEQ00459	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000043	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
GV34|SEQ00524	184004634	VBIGarVag270440_0524	SEQ00524	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000047	PATRIC	CDS	NA	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0156
