cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ01067	85496333	VBIGarVag247323_1067	SEQ01067	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV02|SEQ00375	85497528	VBIGarVag242669_0375	SEQ00375	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV03|SEQ00629	85500680	VBIGarVag247424_0629	SEQ00629	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV04|SEQ00733	85481363	VBIGarVag246433_0733	SEQ00733	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV05|SEQ00648	52547055	VBIGarVag174900_0648	SEQ00648	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV06|SEQ01025	85490864	VBIGarVag244004_1025	SEQ01025	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000023	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV07|SEQ00757	85493170	VBIGarVag249177_0757	SEQ00757	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV08|SEQ00803	85476034	VBIGarVag251521_0803	SEQ00803	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV09|SEQ00252	55259669	VBIGarVag169280_0252	SEQ00252	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV10|SEQ00436	32146924	VBIGarVag136958_0436	SEQ00436	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
GV11|SEQ00252	52548798	VBIGarVag171052_0252	SEQ00252	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000018	PATRIC	CDS	NA	Arogenate dehydrogenase (EC 1.3.1.43)	1.3.1.43	Arogenate dehydrogenase	ec	clust_1041
