cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00001	VBIGarVag247323_0001	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494094	165	719	+	555		Nicotinamidase (EC 3.5.1.19)	GV01	clust_0918
GV01|SEQ00002	VBIGarVag247323_0002	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494096	978	3272	+	2295		FIG00672278: hypothetical protein	GV01	clust_0917
GV01|SEQ00004	VBIGarVag247323_0004	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494100	4520	6712	+	2193		FIG00672107: hypothetical protein	GV01	clust_0916
GV01|SEQ00005	VBIGarVag247323_0005	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494102	6731	8560	+	1830		Zinc ABC transporter, periplasmic-binding protein ZnuA	GV01	clust_0915
GV01|SEQ00006	VBIGarVag247323_0006	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494104	8604	9437	+	834		Zinc ABC transporter, ATP-binding protein ZnuC	GV01	clust_0914
GV01|SEQ00148	VBIGarVag247323_0148	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494403	7601	9679	-	2079		FIG00672154: hypothetical protein	GV01	clust_0939
GV01|SEQ00149	VBIGarVag247323_0149	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494405	9669	10445	-	777		ABC transporter ATP-binding protein	GV01	clust_0938
GV01|SEQ00150	VBIGarVag247323_0150	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494407	11108	12910	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV01	clust_0936
GV01|SEQ00151	VBIGarVag247323_0151	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494409	13280	14611	+	1332		Histidine permease YuiF	GV01	clust_0937
GV01|SEQ00152	VBIGarVag247323_0152	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494411	14770	15579	-	810		Uridine phosphorylase (EC 2.4.2.3)	GV01	clust_0889
GV01|SEQ00163	VBIGarVag247323_0163	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494433	25155	25577	-	423		acetyltransferase, GNAT family	GV01	clust_0935
GV01|SEQ00204	VBIGarVag247323_0204	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494522	81628	82866	+	1239		glycosyl transferase, group 1 family protein	GV01	clust_0932
GV01|SEQ00249	VBIGarVag247323_0249	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494614	132009	133367	-	1359		FIG00672439: hypothetical protein	GV01	clust_0933
GV01|SEQ00330	VBIGarVag247323_0330	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494797	28594	29094	+	501		FIG00672032: hypothetical protein	GV01	clust_0913
GV01|SEQ00508	VBIGarVag247323_0508	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495161	251193	252830	-	1638		Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GV01	clust_0919
GV01|SEQ00590	VBIGarVag247323_0590	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495329	1725	2282	+	558		hypothetical protein	GV01	clust_0921
GV01|SEQ00600	VBIGarVag247323_0600	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495349	8999	9403	+	405		FIG00672510: hypothetical protein	GV01	clust_0922
GV01|SEQ00675	VBIGarVag247323_0675	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495503	99468	99893	-	426		FIG00672454: hypothetical protein	GV01	clust_0920
GV01|SEQ00707	VBIGarVag247323_0707	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495575	143183	143893	+	711		Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)	GV01	clust_0909
GV01|SEQ00728	VBIGarVag247323_0728	Gardnerella vaginalis 00703Bmash	ADET01000007	PATRIC	CDS	85495618	8986	10146	-	1161		FIG00672423: hypothetical protein	GV01	clust_0908
GV01|SEQ00731	VBIGarVag247323_0731	Gardnerella vaginalis 00703Bmash	ADET01000007	PATRIC	CDS	85495624	11072	12340	-	1269		FIG00672200: hypothetical protein	GV01	clust_0907
GV01|SEQ00784	VBIGarVag247323_0784	Gardnerella vaginalis 00703Bmash	ADET01000011	PATRIC	CDS	85495734	7377	8309	+	933		Putative ABC transport system membrane protein	GV01	clust_0912
GV01|SEQ00785	VBIGarVag247323_0785	Gardnerella vaginalis 00703Bmash	ADET01000011	PATRIC	CDS	85495736	8312	9211	+	900		FIG00356309: hypothetical protein	GV01	clust_0911
GV01|SEQ00848	VBIGarVag247323_0848	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495865	63751	64098	+	348		FIG00672008: hypothetical protein	GV01	clust_0924
GV01|SEQ00851	VBIGarVag247323_0851	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495871	65571	66803	+	1233		FIG00672350: hypothetical protein	GV01	clust_0923
GV01|SEQ00852	VBIGarVag247323_0852	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495873	66998	68152	-	1155		putative exodeoxyribonuclease V	GV01	clust_0934
GV01|SEQ00886	VBIGarVag247323_0886	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495945	107693	109786	+	2094		protein kinase	GV01	clust_0925
GV01|SEQ00898	VBIGarVag247323_0898	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495971	122729	123220	+	492		FIG00672057: hypothetical protein	GV01	clust_0926
GV01|SEQ00921	VBIGarVag247323_0921	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496017	148612	149340	-	729		FIG00672449: hypothetical protein	GV01	clust_0927
GV01|SEQ00934	VBIGarVag247323_0934	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496051	163861	164154	+	294		narrowly conserved hypothetical protein	GV01	clust_0928
GV01|SEQ00968	VBIGarVag247323_0968	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496121	190540	191508	-	969		hypothetical protein	GV01	clust_0929
GV01|SEQ01007	VBIGarVag247323_1007	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496203	237960	240533	+	2574		FIG00672175: hypothetical protein	GV01	clust_0931
GV01|SEQ01040	VBIGarVag247323_1040	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496278	37444	38592	+	1149		Pseudouridine kinase, ribokinase/adenosine kinase/pfkB family	GV01	clust_0930
GV01|SEQ01192	VBIGarVag247323_1192	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496586	209029	209979	+	951		FIG00672378: hypothetical protein	GV01	clust_0941
GV02|SEQ00074	VBIGarVag242669_0074	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85496906	37769	38326	+	558		hypothetical protein	GV02	clust_0921
GV02|SEQ00083	VBIGarVag242669_0083	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85496924	45004	45408	+	405		FIG00672510: hypothetical protein	GV02	clust_0922
GV02|SEQ00160	VBIGarVag242669_0160	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497082	134212	134640	-	429		FIG00672454: hypothetical protein	GV02	clust_0920
GV02|SEQ00192	VBIGarVag242669_0192	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497154	177876	178529	+	654		Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)	GV02	clust_0909
GV02|SEQ00214	VBIGarVag242669_0214	Gardnerella vaginalis 00703C2mash	ADEU01000005	PATRIC	CDS	85497200	7207	8139	+	933		Putative ABC transport system membrane protein	GV02	clust_0912
GV02|SEQ00215	VBIGarVag242669_0215	Gardnerella vaginalis 00703C2mash	ADEU01000005	PATRIC	CDS	85497202	8142	9041	+	900		FIG00356309: hypothetical protein	GV02	clust_0911
GV02|SEQ00261	VBIGarVag242669_0261	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497297	54746	55696	-	951		FIG00672378: hypothetical protein	GV02	clust_0941
GV02|SEQ00403	VBIGarVag242669_0403	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497585	214306	215454	-	1149		Pseudouridine kinase, ribokinase/adenosine kinase/pfkB family	GV02	clust_0930
GV02|SEQ00421	VBIGarVag242669_0421	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497631	78	2156	-	2079		FIG00672154: hypothetical protein	GV02	clust_0939
GV02|SEQ00422	VBIGarVag242669_0422	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497633	2146	2922	-	777		ABC transporter ATP-binding protein	GV02	clust_0938
GV02|SEQ00423	VBIGarVag242669_0423	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497635	3593	5395	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV02	clust_0936
GV02|SEQ00424	VBIGarVag242669_0424	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497637	5765	7096	+	1332		Histidine permease YuiF	GV02	clust_0937
GV02|SEQ00425	VBIGarVag242669_0425	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497639	7254	8063	-	810		Uridine phosphorylase (EC 2.4.2.3)	GV02	clust_0889
GV02|SEQ00434	VBIGarVag242669_0434	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497657	15787	16209	-	423		acetyltransferase, GNAT family	GV02	clust_0935
GV02|SEQ00476	VBIGarVag242669_0476	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497747	71869	73146	+	1278		glycosyl transferase, group 1 family protein	GV02	clust_0932
GV02|SEQ00519	VBIGarVag242669_0519	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497835	122176	123519	-	1344		FIG00672439: hypothetical protein	GV02	clust_0933
GV02|SEQ00746	VBIGarVag242669_0746	Gardnerella vaginalis 00703C2mash	ADEU01000014	PATRIC	CDS	85498324	13125	13646	+	522		FIG00672032: hypothetical protein	GV02	clust_0913
GV02|SEQ00784	VBIGarVag242669_0784	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	85498405	49783	50604	-	822		Zinc ABC transporter, ATP-binding protein ZnuC	GV02	clust_0914
GV02|SEQ00785	VBIGarVag242669_0785	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	85498407	50659	51762	-	1104		Zinc ABC transporter, periplasmic-binding protein ZnuA	GV02	clust_0915
