cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
ANI1|SEQ00012	VBIBifAni240121_0012	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844916	16835	16990	+	156		hypothetical protein	ANI1	clust_3377
ANI1|SEQ00019	VBIBifAni240121_0019	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844934	26398	27153	+	756		Methyltransferase	ANI1	clust_3378
ANI1|SEQ00020	VBIBifAni240121_0020	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844936	27202	28116	+	915		hypothetical protein	ANI1	clust_3379
ANI1|SEQ00021	VBIBifAni240121_0021	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844938	28439	29038	+	600		hypothetical protein	ANI1	clust_3380
ANI1|SEQ00022	VBIBifAni240121_0022	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844940	29355	29954	+	600		hypothetical protein	ANI1	clust_3381
ANI1|SEQ00023	VBIBifAni240121_0023	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844942	30678	30914	+	237		hypothetical protein	ANI1	clust_3382
ANI1|SEQ00024	VBIBifAni240121_0024	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844944	31567	31824	+	258		hypothetical protein	ANI1	clust_3383
ANI1|SEQ00027	VBIBifAni240121_0027	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844950	32739	33755	+	1017		hypothetical protein	ANI1	clust_3384
ANI1|SEQ00029	VBIBifAni240121_0029	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844954	37469	39892	+	2424		hypothetical protein	ANI1	clust_3385
ANI1|SEQ00030	VBIBifAni240121_0030	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844956	39920	40123	-	204		hypothetical protein	ANI1	clust_3386
ANI1|SEQ00031	VBIBifAni240121_0031	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844958	40482	42617	-	2136		hypothetical protein	ANI1	clust_3387
ANI1|SEQ00032	VBIBifAni240121_0032	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844960	42644	44086	-	1443		hypothetical protein	ANI1	clust_3388
ANI1|SEQ00033	VBIBifAni240121_0033	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844962	44261	44464	+	204		hypothetical protein	ANI1	clust_3389
ANI1|SEQ00035	VBIBifAni240121_0035	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	86844966	45029	45178	-	150		hypothetical protein	ANI1	clust_3390
