cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
ADO1|SEQ00146	27186508	VBIBifAdo136061_0146	SEQ00146	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264436	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
ANI1|SEQ01351	86847709	VBIBifAni240121_1351	SEQ01351	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
ANI2|SEQ01351	86851062	VBIBifAni235968_1351	SEQ01351	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
ANI3|SEQ01361	42765082	VBIBifAni108068_1361	SEQ01361	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BIF1|SEQ00369	86883269	VBIBifBif87902_0369	SEQ00369	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE1|SEQ00412	268602777	VBIBifBre340958_0412	SEQ00412	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE2|SEQ00469	268606862	VBIBifBre337368_0469	SEQ00469	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE3|SEQ01392	54194526	VBIBifBre167886_1392	SEQ01392	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE4|SEQ00434	268610936	VBIBifBre327712_0434	SEQ00434	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE5|SEQ00445	268615005	VBIBifBre336369_0446	SEQ00445	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE6|SEQ00737	177654641	VBIBifBre268992_0737	SEQ00737	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000038	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE7|SEQ00442	268619309	VBIBifBre340732_0442	SEQ00442	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE8|SEQ00474	268623485	VBIBifBre176493_0474	SEQ00474	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
BRE9|SEQ00528	58445119	VBIBifBre30019_0528	SEQ00528	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
DEN1|SEQ00990	43459103	VBIBifDen165269_0991	SEQ00990	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
DEN2|SEQ01475	42111339	VBIBifDen39005_1476	SEQ01475	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000028	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
INF1|SEQ00416	46884770	VBIBifLon182273_0416	SEQ00416	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
LON1|SEQ00934	21118945	VBIBifLon107831_0935	SEQ00934	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
LON2|SEQ01015	42581577	VBIBifLon171405_1016	SEQ01015	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
LON3|SEQ00807	42768588	VBIBifLon156230_0807	SEQ00807	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
LON4|SEQ00403	46889044	VBIBifLon48544_0403	SEQ00403	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
THE1|SEQ00427	124734029	VBIBifThe274299_0427	SEQ00427	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.1.1.85	3-isopropylmalate dehydrogenase	290	Valine, leucine and isoleucine biosynthesis	path	clust_1198
