cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
ADO1|SEQ01385	27189122	VBIBifAdo136061_1385	SEQ01385	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264458	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
ANI1|SEQ00062	86845021	VBIBifAni240121_0062	SEQ00062	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
ANI2|SEQ00062	86848376	VBIBifAni235968_0062	SEQ00062	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
ANI3|SEQ00064	42762392	VBIBifAni108068_0064	SEQ00064	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
DEN1|SEQ00906	43458935	VBIBifDen165269_0907	SEQ00906	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
DEN2|SEQ01769	42111938	VBIBifDen39005_1770	SEQ01769	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000031	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
GV04|SEQ00569	85481030	VBIGarVag246433_0569	SEQ00569	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
GV06|SEQ01116	85491058	VBIGarVag244004_1116	SEQ01116	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
GV08|SEQ00226	85474837	VBIGarVag251521_0226	SEQ00226	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
GV09|SEQ00586	55260361	VBIGarVag169280_0586	SEQ00586	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	L-arabinose isomerase (EC 5.3.1.4)	5.3.1.4	L-arabinose isomerase	40	Pentose and glucuronate interconversions	path	clust_1116
