cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	626	Naphthalene and anthracene degradation	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	650	Butanoate metabolism	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	1056	Biosynthesis of type II polyketide backbone	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	350	Tyrosine metabolism	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	1057	Biosynthesis of type II polyketide products	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	860	Porphyrin and chlorophyll metabolism	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	362	Benzoate degradation via hydroxylation	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	363	Bisphenol A degradation	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	40	Pentose and glucuronate interconversions	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	253	Tetracycline biosynthesis	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	623	2,4-Dichlorobenzoate degradation	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	903	Limonene and pinene degradation	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	300	Lysine biosynthesis	path	NA
GV10|SEQ00852	32147778	VBIGarVag136958_0852	SEQ00852	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	61	Fatty acid biosynthesis	path	NA
GV10|SEQ00853	32147780	VBIGarVag136958_0853	SEQ00853	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Alanine dehydrogenase (EC 1.4.1.1)	1.4.1.1	Alanine dehydrogenase	430	Taurine and hypotaurine metabolism	path	NA
GV10|SEQ00853	32147780	VBIGarVag136958_0853	SEQ00853	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Alanine dehydrogenase (EC 1.4.1.1)	1.4.1.1	Alanine dehydrogenase	250	Alanine, aspartate and glutamate metabolism	path	NA
GV10|SEQ00854	32147782	VBIGarVag136958_0854	SEQ00854	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Adenylate cyclase (EC 4.6.1.1)	4.6.1.1	Adenylate cyclase	230	Purine metabolism	path	NA
