cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV03|SEQ00020	85499401	VBIGarVag247424_0020	SEQ00020	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Translation initiation factor 2	FIG00000102	figfam	clust_1374
GV03|SEQ00048	85499459	VBIGarVag247424_0048	SEQ00048	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	FIG00672237: hypothetical protein	FIG00672236	figfam	clust_1376
GV03|SEQ00049	85499461	VBIGarVag247424_0049	SEQ00049	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	FIG00672299: hypothetical protein	FIG01853939	figfam	clust_1375
GV03|SEQ00409	85500223	VBIGarVag247424_0409	SEQ00409	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Putative integral membrane protein	FIG00732228	figfam	clust_1363
GV03|SEQ00410	85500225	VBIGarVag247424_0410	SEQ00410	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	FIG00672124: hypothetical protein	FIG00672121	figfam	clust_1364
GV03|SEQ00411	85500227	VBIGarVag247424_0411	SEQ00411	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Ascorbate-specific PTS system, EIIA component (EC 2.7.1.-)	FIG00005464	figfam	clust_1365
GV03|SEQ00412	85500229	VBIGarVag247424_0412	SEQ00412	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	FIG00028694	figfam	clust_1366
GV03|SEQ00413	85500231	VBIGarVag247424_0413	SEQ00413	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1367
GV03|SEQ00414	85500233	VBIGarVag247424_0414	SEQ00414	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Galactose operon repressor, GalR-LacI family of transcriptional regulators	FIG00003129	figfam	clust_1368
GV05|SEQ00164	52546037	VBIGarVag174900_0164	SEQ00164	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Galactose operon repressor, GalR-LacI family of transcriptional regulators	FIG00003129	figfam	clust_1368
GV05|SEQ00165	52546039	VBIGarVag174900_0165	SEQ00165	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Phosphocarrier protein of PTS system	FIG01954533	figfam	clust_1367
GV05|SEQ00166	52546041	VBIGarVag174900_0166	SEQ00166	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	FIG00028694	figfam	clust_1366
GV05|SEQ00167	52546043	VBIGarVag174900_0167	SEQ00167	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Ascorbate-specific PTS system, EIIA component (EC 2.7.1.-)	FIG00005464	figfam	clust_1365
GV05|SEQ00168	52546045	VBIGarVag174900_0168	SEQ00168	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	FIG00672124: hypothetical protein	FIG00672121	figfam	clust_1364
GV05|SEQ00169	52546047	VBIGarVag174900_0169	SEQ00169	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Putative integral membrane protein	FIG00732228	figfam	clust_1363
