cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00003	85494098	VBIGarVag247323_0003	SEQ00003	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	FIG00672189: hypothetical protein	FIG00672188	figfam	clust_0761
GV01|SEQ00007	85494106	VBIGarVag247323_0007	SEQ00007	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Manganese ABC transporter, inner membrane permease protein SitD	FIG01046910	figfam	clust_0760
GV01|SEQ00010	85494112	VBIGarVag247323_0010	SEQ00010	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	FIG00005243	figfam	clust_0879
GV01|SEQ00011	85494114	VBIGarVag247323_0011	SEQ00011	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	FIG00000309	figfam	clust_0863
GV01|SEQ00014	85494120	VBIGarVag247323_0014	SEQ00014	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Homoserine dehydrogenase (EC 1.1.1.3)	FIG00000434	figfam	clust_0759
GV01|SEQ00020	85494132	VBIGarVag247323_0020	SEQ00020	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1208
GV01|SEQ00023	85494138	VBIGarVag247323_0023	SEQ00023	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	FIG00059426	figfam	clust_0937
GV01|SEQ00024	85494140	VBIGarVag247323_0024	SEQ00024	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L21p	FIG00000276	figfam	clust_0758
GV01|SEQ00025	85494142	VBIGarVag247323_0025	SEQ00025	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	LSU ribosomal protein L27p	FIG00000189	figfam	clust_0904
GV01|SEQ00026	85494144	VBIGarVag247323_0026	SEQ00026	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	COG0536: GTP-binding protein Obg	FIG00000169	figfam	clust_0835
GV01|SEQ00028	85494148	VBIGarVag247323_0028	SEQ00028	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Aspartate aminotransferase (EC 2.6.1.1)	FIG00719736	figfam	clust_0916
