cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV33|SEQ00159	184001002	VBIGarVag265557_0159	SEQ00159	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000012	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2129
GV33|SEQ00193	184001077	VBIGarVag265557_0193	SEQ00193	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000017	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2131
GV33|SEQ00447	184001622	VBIGarVag265557_0447	SEQ00447	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000040	PATRIC	CDS	NA	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	FIG00002110	figfam	clust_2147
GV33|SEQ00545	184001833	VBIGarVag265557_0545	SEQ00545	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000052	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2158
GV33|SEQ00585	184001914	VBIGarVag265557_0585	SEQ00585	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000053	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2161
GV33|SEQ00601	184001947	VBIGarVag265557_0601	SEQ00601	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000054	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2166
GV33|SEQ00639	184002028	VBIGarVag265557_0639	SEQ00639	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000059	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2173
GV33|SEQ00667	184002090	VBIGarVag265557_0667	SEQ00667	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000063	PATRIC	CDS	NA	Translation initiation factor 2	FIG00000102	figfam	clust_2176
GV33|SEQ01097	184003072	VBIGarVag265557_1097	SEQ01097	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000145	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2206
GV33|SEQ01098	184003074	VBIGarVag265557_1098	SEQ01098	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000145	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2207
GV33|SEQ01099	184003076	VBIGarVag265557_1099	SEQ01099	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000145	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2208
GV33|SEQ01100	184003078	VBIGarVag265557_1100	SEQ01100	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000145	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2209
GV33|SEQ01102	184003082	VBIGarVag265557_1102	SEQ01102	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000145	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2211
GV33|SEQ01188	184003307	VBIGarVag265557_1188	SEQ01188	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000180	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2223
GV33|SEQ01247	184003440	VBIGarVag265557_1247	SEQ01247	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000195	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2226
