cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ANI1|SEQ01338	86847683	VBIBifAni240121_1338	SEQ01338	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
ANI2|SEQ01338	86851036	VBIBifAni235968_1338	SEQ01338	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
ANI3|SEQ01348	42765056	VBIBifAni108068_1348	SEQ01348	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
BIF1|SEQ01806	86886250	VBIBifBif87902_1806	SEQ01806	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
BRE4|SEQ01906	268613996	VBIBifBre327712_1906	SEQ01906	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
BRE7|SEQ01943	268622426	VBIBifBre340732_1943	SEQ01943	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
BRE9|SEQ02032	58448244	VBIBifBre30019_2032	SEQ02032	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
DEN1|SEQ02229	43463448	VBIBifDen165269_2231	SEQ02229	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405229	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
DEN2|SEQ01288	42110959	VBIBifDen39005_1289	SEQ01288	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000025	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
INF1|SEQ01999	46888071	VBIBifLon182273_1999	SEQ01999	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
LON1|SEQ01404	21119923	VBIBifLon107831_1405	SEQ01404	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
LON2|SEQ01448	42582483	VBIBifLon171405_1451	SEQ01448	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
LON3|SEQ01531	42769683	VBIBifLon156230_1534	SEQ01531	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
LON4|SEQ01966	46892349	VBIBifLon48544_1967	SEQ01966	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_1748
