cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00689	85495537	VBIGarVag247323_0689	SEQ00689	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV02|SEQ00173	85497114	VBIGarVag242669_0173	SEQ00173	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV04|SEQ00282	85480426	VBIGarVag246433_0282	SEQ00282	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV06|SEQ00436	85489618	VBIGarVag244004_0436	SEQ00436	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000012	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV08|SEQ00959	85476355	VBIGarVag251521_0959	SEQ00959	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV09|SEQ00143	55259439	VBIGarVag169280_0143	SEQ00143	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV11|SEQ00451	52549219	VBIGarVag171052_0451	SEQ00451	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV13|SEQ00053	85486036	VBIGarVag244533_0053	SEQ00053	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV16|SEQ00126	85477360	VBIGarVag246379_0126	SEQ00126	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV18|SEQ00093	42068854	VBIGarVag4823_0093	SEQ00093	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000044	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV19|SEQ00161	42627167	VBIGarVag39333_0161	SEQ00161	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV20|SEQ00041	54188858	VBIGarVag188338_0041	SEQ00041	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV21|SEQ00606	183967898	VBIGarVag274454_0607	SEQ00606	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000037	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
GV22|SEQ00229	183969868	VBIGarVag276801_0229	SEQ00229	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_1084
