cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ01302	27188949	VBIBifAdo136061_1302	SEQ01302	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264455	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
ANI1|SEQ00986	86846952	VBIBifAni240121_0986	SEQ00986	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
ANI2|SEQ00986	86850305	VBIBifAni235968_0986	SEQ00986	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		hypothetical protein	FIG01340357	figfam	clust_0743
ANI3|SEQ00990	42764319	VBIBifAni108068_0990	SEQ00990	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
BIF1|SEQ00721	86883983	VBIBifBif87902_0721	SEQ00721	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
BRE5|SEQ00739	268615606	VBIBifBre336369_0740	SEQ00739	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
DEN1|SEQ01816	43460791	VBIBifDen165269_1817	SEQ01816	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
DEN2|SEQ00381	42109086	VBIBifDen39005_0381	SEQ00381	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000007	PATRIC	CDS		Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
GV01|SEQ01122	85496446	VBIGarVag247323_1122	SEQ01122	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
GV02|SEQ00315	85497405	VBIGarVag242669_0315	SEQ00315	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	FIG00004440	figfam	clust_0743
