cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ANI1|SEQ00613	86846172	VBIBifAni240121_0613	SEQ00613	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1953
ANI2|SEQ00612	86849523	VBIBifAni235968_0612	SEQ00612	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1953
ANI3|SEQ00614	42763536	VBIBifAni108068_0614	SEQ00614	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1953
BIF1|SEQ01103	86884774	VBIBifBif87902_1103	SEQ01103	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
BRE9|SEQ00912	58445919	VBIBifBre30019_0912	SEQ00912	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
GV07|SEQ00688	85493028	VBIGarVag249177_0688	SEQ00688	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	NA	narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
INF1|SEQ00758	46885485	VBIBifLon182273_0758	SEQ00758	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
LON1|SEQ00615	21118287	VBIBifLon107831_0616	SEQ00615	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
LON2|SEQ00675	42580876	VBIBifLon171405_0676	SEQ00675	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
LON3|SEQ00482	42767916	VBIBifLon156230_0482	SEQ00482	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
LON4|SEQ00730	46889731	VBIBifLon48544_0730	SEQ00730	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		narrowly conserved hypothetical protein	FIG00672308	figfam	clust_1953
