cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ01023	85496236	VBIGarVag247323_1023	SEQ01023	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV23|SEQ00278	183972863	VBIGarVag276017_0278	SEQ00278	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000015	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV25|SEQ00249	183978384	VBIGarVag270495_0249	SEQ00249	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000016	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV26|SEQ00285	183981335	VBIGarVag272749_0285	SEQ00285	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000014	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV27|SEQ00250	183984228	VBIGarVag276930_0250	SEQ00250	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000010	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV28|SEQ00122	183986900	VBIGarVag271349_0122	SEQ00122	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000012	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV29|SEQ00027	183989401	VBIGarVag265473_0027	SEQ00027	Gardnerella vaginalis JCP8070	GV29	Gardnerella vaginalis JCP8070	ATJK01000002	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV31|SEQ00129	183995290	VBIGarVag264983_0129	SEQ00129	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV32|SEQ00364	183998581	VBIGarVag277040_0364	SEQ00364	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000015	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
GV35|SEQ00298	184006892	VBIGarVag272169_0298	SEQ00298	Gardnerella vaginalis JCP8522	GV35	Gardnerella vaginalis JCP8522	ATJE01000010	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_2046
