cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ADO1|SEQ00997	27188308	VBIBifAdo136061_0997	SEQ00997	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_0194
ANI1|SEQ00597	86846140	VBIBifAni240121_0597	SEQ00597	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Putative esterase family	FIG00672434	figfam	clust_0194
ANI2|SEQ00596	86849491	VBIBifAni235968_0596	SEQ00596	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS		Putative esterase family	FIG00672434	figfam	clust_0194
ANI3|SEQ00598	42763504	VBIBifAni108068_0598	SEQ00598	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS		Putative esterase family	FIG00672434	figfam	clust_0194
BIF1|SEQ01282	86885142	VBIBifBif87902_1282	SEQ01282	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_0194
BRE3|SEQ00073	54191785	VBIBifBre167886_0073	SEQ00073	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS		putative esterase	FIG00016132	figfam	clust_0194
BRE4|SEQ00089	268610212	VBIBifBre327712_0089	SEQ00089	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		FIG00426290: hypothetical protein	FIG01332145	figfam	clust_0194
BRE6|SEQ01282	177655792	VBIBifBre268992_1282	SEQ01282	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000062	PATRIC	CDS		FIG00426290: hypothetical protein	FIG01332145	figfam	clust_0194
BRE7|SEQ00067	268618527	VBIBifBre340732_0067	SEQ00067	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS		FIG00824695: hypothetical protein	FIG01366795	figfam	clust_0194
DEN1|SEQ01948	43461063	VBIBifDen165269_1949	SEQ01948	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_0194
DEN2|SEQ00880	42110111	VBIBifDen39005_0880	SEQ00880	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000015	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_0194
GV01|SEQ00428	85494995	VBIGarVag247323_0428	SEQ00428	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV02|SEQ00938	85498725	VBIGarVag242669_0938	SEQ00938	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV03|SEQ01049	85501552	VBIGarVag247424_1049	SEQ01049	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV04|SEQ00952	85481810	VBIGarVag246433_0952	SEQ00952	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV05|SEQ01162	52548166	VBIGarVag174900_1162	SEQ01162	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV06|SEQ01300	85491433	VBIGarVag244004_1300	SEQ01300	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV07|SEQ00240	85492089	VBIGarVag249177_0240	SEQ00240	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
GV08|SEQ00894	85476218	VBIGarVag251521_0894	SEQ00894	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	NA	Putative esterase family	FIG00672434	figfam	clust_0194
