cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
ANI1|SEQ00012	86844916	VBIBifAni240121_0012	SEQ00012	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3377
ANI1|SEQ00019	86844934	VBIBifAni240121_0019	SEQ00019	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Methyltransferase	FIG01309193	figfam	clust_3378
ANI1|SEQ00020	86844936	VBIBifAni240121_0020	SEQ00020	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3379
ANI1|SEQ00021	86844938	VBIBifAni240121_0021	SEQ00021	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3380
ANI1|SEQ00022	86844940	VBIBifAni240121_0022	SEQ00022	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3381
ANI1|SEQ00023	86844942	VBIBifAni240121_0023	SEQ00023	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3382
ANI1|SEQ00027	86844950	VBIBifAni240121_0027	SEQ00027	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3384
ANI1|SEQ00029	86844954	VBIBifAni240121_0029	SEQ00029	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3385
ANI1|SEQ00030	86844956	VBIBifAni240121_0030	SEQ00030	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3386
ANI1|SEQ00031	86844958	VBIBifAni240121_0031	SEQ00031	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3387
ANI1|SEQ00032	86844960	VBIBifAni240121_0032	SEQ00032	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3388
ANI1|SEQ00033	86844962	VBIBifAni240121_0033	SEQ00033	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3389
ANI1|SEQ00035	86844966	VBIBifAni240121_0035	SEQ00035	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3390
ANI1|SEQ00036	86844968	VBIBifAni240121_0036	SEQ00036	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3391
ANI1|SEQ00037	86844970	VBIBifAni240121_0037	SEQ00037	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3392
ANI1|SEQ00038	86844972	VBIBifAni240121_0038	SEQ00038	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Transcriptional regulator	FIG01312420	figfam	clust_3393
ANI1|SEQ00039	86844974	VBIBifAni240121_0039	SEQ00039	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		Aldo/keto reductase of diketogulonate reductase family( EC:1.1.1.274 )	FIG01397254	figfam	clust_3394
ANI1|SEQ00040	86844977	VBIBifAni240121_0040	SEQ00040	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		oxidoreductase, aldo/keto reductase family	FIG01327425	figfam	clust_3395
ANI1|SEQ00043	86844983	VBIBifAni240121_0043	SEQ00043	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3396
ANI1|SEQ00057	86845011	VBIBifAni240121_0057	SEQ00057	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3397
ANI1|SEQ00077	86845051	VBIBifAni240121_0077	SEQ00077	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3398
