cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
THE1|SEQ00374	124733923	VBIBifThe274299_0374	SEQ00374	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00375	124733925	VBIBifThe274299_0375	SEQ00375	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00377	124733929	VBIBifThe274299_0377	SEQ00377	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00378	124733931	VBIBifThe274299_0378	SEQ00378	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00381	124733937	VBIBifThe274299_0381	SEQ00381	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00383	124733941	VBIBifThe274299_0383	SEQ00383	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00398	124733971	VBIBifThe274299_0398	SEQ00398	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00412	124733999	VBIBifThe274299_0412	SEQ00412	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00413	124734001	VBIBifThe274299_0413	SEQ00413	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00414	124734003	VBIBifThe274299_0414	SEQ00414	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_1522
THE1|SEQ00448	124734071	VBIBifThe274299_0448	SEQ00448	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3853
THE1|SEQ00451	124734077	VBIBifThe274299_0451	SEQ00451	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3854
THE1|SEQ00645	124734468	VBIBifThe274299_0645	SEQ00645	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)	FIG00475203	figfam	clust_3856
THE1|SEQ00904	124735000	VBIBifThe274299_0904	SEQ00904	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3851
THE1|SEQ00918	124735030	VBIBifThe274299_0918	SEQ00918	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3851
THE1|SEQ01171	124735562	VBIBifThe274299_1171	SEQ01171	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	FIG00771520	figfam	clust_3859
THE1|SEQ01173	124735566	VBIBifThe274299_1173	SEQ01173	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)	FIG00004037	figfam	clust_3861
THE1|SEQ01188	124735596	VBIBifThe274299_1188	SEQ01188	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)	FIG00475203	figfam	clust_3856
THE1|SEQ01605	124736473	VBIBifThe274299_1605	SEQ01605	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)	FIG00003894	figfam	clust_3860
THE1|SEQ01606	124736475	VBIBifThe274299_1606	SEQ01606	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		Spermidine Putrescine ABC transporter permease component potB (TC_3.A.1.11.1)	FIG01487818	figfam	clust_3861
THE1|SEQ01607	124736477	VBIBifThe274299_1607	SEQ01607	Bifidobacterium thermophilum RBL67	THE1	Bifidobacterium thermophilum RBL67	CP004346	PATRIC	CDS		ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)	FIG00005022	figfam	clust_3859
