cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
INF1|SEQ00014	46883925	VBIBifLon182273_0014	SEQ00014	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00427247: hypothetical protein	FIG01390195	figfam	clust_2680
INF1|SEQ00015	46883927	VBIBifLon182273_0015	SEQ00015	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00423826: hypothetical protein	FIG01496820	figfam	clust_2681
INF1|SEQ00028	46883957	VBIBifLon182273_0028	SEQ00028	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00426416: hypothetical protein	FIG01524983	figfam	clust_2682
INF1|SEQ00058	46884018	VBIBifLon182273_0058	SEQ00058	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		COG0508: Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes	FIG01352282	figfam	clust_2683
INF1|SEQ00060	46884022	VBIBifLon182273_0060	SEQ00060	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00426123: hypothetical protein	FIG01426797	figfam	clust_2684
INF1|SEQ00061	46884024	VBIBifLon182273_0061	SEQ00061	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		TelA-like protein associated with cryptic tellurite resistance	FIG01451419	figfam	clust_2685
INF1|SEQ00110	46884126	VBIBifLon182273_0110	SEQ00110	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00423788: hypothetical protein	FIG01489302	figfam	clust_2686
INF1|SEQ00111	46884128	VBIBifLon182273_0111	SEQ00111	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		secreted alpha-amylase.	FIG01573432	figfam	clust_2687
INF1|SEQ00113	46884133	VBIBifLon182273_0113	SEQ00113	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_2688
INF1|SEQ00120	46884147	VBIBifLon182273_0120	SEQ00120	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Xanthine permease	FIG00025086	figfam	clust_2689
INF1|SEQ00121	46884149	VBIBifLon182273_0121	SEQ00121	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Long-chain-fatty-acid--luciferin-component ligase (EC 6.2.1.19)	FIG00675078	figfam	clust_2690
INF1|SEQ00160	46884227	VBIBifLon182273_0160	SEQ00160	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00425314: hypothetical protein	FIG01435514	figfam	clust_2691
INF1|SEQ00197	46884311	VBIBifLon182273_0197	SEQ00197	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		ABC-type sugar transport system, permease component	FIG00005339	figfam	clust_2605
INF1|SEQ00201	46884319	VBIBifLon182273_0201	SEQ00201	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00427113: hypothetical protein	FIG01367150	figfam	clust_2692
INF1|SEQ00221	46884361	VBIBifLon182273_0221	SEQ00221	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00424896: hypothetical protein	FIG01443599	figfam	clust_2693
INF1|SEQ00224	46884367	VBIBifLon182273_0224	SEQ00224	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00425074: hypothetical protein	FIG01397927	figfam	clust_2694
INF1|SEQ00227	46884373	VBIBifLon182273_0227	SEQ00227	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00426120: hypothetical protein	FIG01526531	figfam	clust_2695
INF1|SEQ00240	46884399	VBIBifLon182273_0240	SEQ00240	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_2697
INF1|SEQ00294	46884517	VBIBifLon182273_0294	SEQ00294	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00424813: hypothetical protein	FIG01409894	figfam	clust_2698
INF1|SEQ00337	46884606	VBIBifLon182273_0337	SEQ00337	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Bifidobacterial FemAB-like protein type 2	FIG01409088	figfam	clust_2699
INF1|SEQ00338	46884608	VBIBifLon182273_0338	SEQ00338	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Bifidobacterial FemAB-like protein type 3	FIG01520957	figfam	clust_2700
INF1|SEQ00419	46884776	VBIBifLon182273_0419	SEQ00419	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00425325: hypothetical protein	FIG01409124	figfam	clust_2701
INF1|SEQ00450	46884838	VBIBifLon182273_0450	SEQ00450	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00424882: hypothetical protein	FIG01468526	figfam	clust_2702
INF1|SEQ00452	46884842	VBIBifLon182273_0452	SEQ00452	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00424744: hypothetical protein	FIG01495485	figfam	clust_2703
INF1|SEQ00468	46884875	VBIBifLon182273_0468	SEQ00468	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_2704
INF1|SEQ00474	46884887	VBIBifLon182273_0474	SEQ00474	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		Alpha-N-arabinofuranosidase (EC 3.2.1.55)	FIG00007157	figfam	clust_2705
INF1|SEQ00476	46884891	VBIBifLon182273_0476	SEQ00476	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		ABC-type sugar transport system, periplasmic component	FIG01316113	figfam	clust_2706
INF1|SEQ00502	46884944	VBIBifLon182273_0502	SEQ00502	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00424838: hypothetical protein	FIG01642044	figfam	clust_2707
INF1|SEQ00505	46884950	VBIBifLon182273_0505	SEQ00505	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		FIG00424891: hypothetical protein	FIG01343886	figfam	clust_2708
INF1|SEQ00532	46885006	VBIBifLon182273_0532	SEQ00532	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS		voltage-gated potassium channel beta subunit	FIG01370320	figfam	clust_2709
