cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
BIF1|SEQ01587	86885789	VBIBifBif87902_1587	SEQ01587	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	450	Selenoamino acid metabolism	path	clust_2536
BIF1|SEQ01587	86885789	VBIBifBif87902_1587	SEQ01587	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	270	Cysteine and methionine metabolism	path	clust_2536
INF1|SEQ01811	46887668	VBIBifLon182273_1811	SEQ01811	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	450	Selenoamino acid metabolism	path	clust_2536
INF1|SEQ01811	46887668	VBIBifLon182273_1811	SEQ01811	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	270	Cysteine and methionine metabolism	path	clust_2536
LON1|SEQ01613	21120366	VBIBifLon107831_1614	SEQ01613	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	270	Cysteine and methionine metabolism	path	clust_2536
LON1|SEQ01613	21120366	VBIBifLon107831_1614	SEQ01613	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	450	Selenoamino acid metabolism	path	clust_2536
LON2|SEQ01643	42582891	VBIBifLon171405_1646	SEQ01643	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	270	Cysteine and methionine metabolism	path	clust_2536
LON2|SEQ01643	42582891	VBIBifLon171405_1646	SEQ01643	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	450	Selenoamino acid metabolism	path	clust_2536
LON3|SEQ01676	42766534	VBIBifLon156230_1679	SEQ01676	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	450	Selenoamino acid metabolism	path	clust_2536
LON3|SEQ01676	42766534	VBIBifLon156230_1679	SEQ01676	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	270	Cysteine and methionine metabolism	path	clust_2536
LON4|SEQ01760	46891911	VBIBifLon48544_1760	SEQ01760	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	450	Selenoamino acid metabolism	path	clust_2536
LON4|SEQ01760	46891911	VBIBifLon48544_1760	SEQ01760	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Methionine gamma-lyase (EC 4.4.1.11)	4.4.1.11	Methionine gamma-lyase	270	Cysteine and methionine metabolism	path	clust_2536
