cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
ADO1|SEQ01574	27189518	VBIBifAdo136061_1574	SEQ01574	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264459	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
ANI1|SEQ00734	86846417	VBIBifAni240121_0734	SEQ00734	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
ANI2|SEQ00734	86849770	VBIBifAni235968_0734	SEQ00734	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
ANI3|SEQ00735	42763780	VBIBifAni108068_0735	SEQ00735	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BIF1|SEQ01056	86884680	VBIBifBif87902_1056	SEQ01056	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE1|SEQ00644	268603253	VBIBifBre340958_0644	SEQ00644	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE2|SEQ00741	268607417	VBIBifBre337368_0741	SEQ00741	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE3|SEQ01130	54193993	VBIBifBre167886_1130	SEQ01130	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE4|SEQ00679	268611437	VBIBifBre327712_0679	SEQ00679	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE5|SEQ00691	268615507	VBIBifBre336369_0692	SEQ00691	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE6|SEQ00066	177653229	VBIBifBre268992_0066	SEQ00066	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000007	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE7|SEQ00690	268619817	VBIBifBre340732_0690	SEQ00690	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE8|SEQ00712	268623969	VBIBifBre176493_0712	SEQ00712	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
BRE9|SEQ00762	58445598	VBIBifBre30019_0762	SEQ00762	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV01|SEQ01180	85496562	VBIGarVag247323_1180	SEQ01180	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV02|SEQ00272	85497319	VBIGarVag242669_0272	SEQ00272	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV03|SEQ00797	85501027	VBIGarVag247424_0797	SEQ00797	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV04|SEQ01280	85482499	VBIGarVag246433_1280	SEQ01280	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000013	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV05|SEQ00849	52547466	VBIGarVag174900_0849	SEQ00849	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV06|SEQ00877	85490559	VBIGarVag244004_0877	SEQ00877	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV07|SEQ00607	85492865	VBIGarVag249177_0607	SEQ00607	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000011	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV08|SEQ00436	85475278	VBIGarVag251521_0436	SEQ00436	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV09|SEQ00317	55259801	VBIGarVag169280_0317	SEQ00317	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV10|SEQ00597	32147254	VBIGarVag136958_0597	SEQ00597	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV11|SEQ01268	52550964	VBIGarVag171052_1268	SEQ01268	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV12|SEQ01237	37855306	VBIGarVag144721_1237	SEQ01237	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000094	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV13|SEQ00719	85487423	VBIGarVag244533_0719	SEQ00719	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV14|SEQ00314	85502472	VBIGarVag244375_0314	SEQ00314	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000003	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV15|SEQ00659	85484865	VBIGarVag249709_0659	SEQ00659	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV16|SEQ01024	85479227	VBIGarVag246379_1024	SEQ01024	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV17|SEQ00952	37851990	VBIGarVag146634_0952	SEQ00952	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV18|SEQ01189	42071213	VBIGarVag4823_1189	SEQ01189	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000143	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV19|SEQ00588	42628060	VBIGarVag39333_0589	SEQ00588	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV20|SEQ00935	54190715	VBIGarVag188338_0935	SEQ00935	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
GV21|SEQ00846	183968427	VBIGarVag274454_0847	SEQ00846	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000058	PATRIC	CDS	NA	4-nitrophenylphosphatase (EC 3.1.3.41)	3.1.3.41	4-nitrophenylphosphatase	627	1,4-Dichlorobenzene degradation	path	clust_0548
