cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
ADO1|SEQ01627	27189625	VBIBifAdo136061_1627	SEQ01627	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264459	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BIF1|SEQ01009	86884582	VBIBifBif87902_1009	SEQ01009	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE1|SEQ01010	268604020	VBIBifBre340958_1010	SEQ01010	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE2|SEQ01130	268608235	VBIBifBre337368_1130	SEQ01130	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE3|SEQ00769	54193231	VBIBifBre167886_0769	SEQ00769	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE4|SEQ01085	268612287	VBIBifBre327712_1085	SEQ01085	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE5|SEQ01179	268616531	VBIBifBre336369_1180	SEQ01179	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE6|SEQ01056	177655319	VBIBifBre268992_1056	SEQ01056	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000055	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE7|SEQ01089	268620656	VBIBifBre340732_1089	SEQ01089	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE8|SEQ01077	268624737	VBIBifBre176493_1077	SEQ01077	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
BRE9|SEQ01175	58446468	VBIBifBre30019_1175	SEQ01175	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
LON2|SEQ00537	42580598	VBIBifLon171405_0538	SEQ00537	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	probable uroporphyrin-III c-methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	860	Porphyrin and chlorophyll metabolism	path	clust_0792
