cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
BIF1|SEQ01288	86885154	VBIBifBif87902_1288	SEQ01288	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	LSU ribosomal protein L31p	GO:0005622	intracellular	go	clust_2615
BIF1|SEQ01288	86885154	VBIBifBif87902_1288	SEQ01288	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	LSU ribosomal protein L31p	GO:0003735	structural constituent of ribosome	go	clust_2615
BIF1|SEQ01288	86885154	VBIBifBif87902_1288	SEQ01288	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	LSU ribosomal protein L31p	GO:0006412	translation	go	clust_2615
BIF1|SEQ01288	86885154	VBIBifBif87902_1288	SEQ01288	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	LSU ribosomal protein L31p	GO:0005840	ribosome	go	clust_2615
BRE3|SEQ01290	54194318	VBIBifBre167886_1290	SEQ01290	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0005840	ribosome	go	clust_2615
BRE3|SEQ01290	54194318	VBIBifBre167886_1290	SEQ01290	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0003735	structural constituent of ribosome	go	clust_2615
BRE3|SEQ01290	54194318	VBIBifBre167886_1290	SEQ01290	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0006412	translation	go	clust_2615
BRE3|SEQ01290	54194318	VBIBifBre167886_1290	SEQ01290	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0005622	intracellular	go	clust_2615
BRE6|SEQ00395	177653915	VBIBifBre268992_0395	SEQ00395	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000021	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0006412	translation	go	clust_2615
BRE6|SEQ00395	177653915	VBIBifBre268992_0395	SEQ00395	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000021	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0005840	ribosome	go	clust_2615
BRE6|SEQ00395	177653915	VBIBifBre268992_0395	SEQ00395	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000021	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0003735	structural constituent of ribosome	go	clust_2615
BRE6|SEQ00395	177653915	VBIBifBre268992_0395	SEQ00395	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000021	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0005622	intracellular	go	clust_2615
BRE8|SEQ00574	268623689	VBIBifBre176493_0574	SEQ00574	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0005622	intracellular	go	clust_2615
BRE8|SEQ00574	268623689	VBIBifBre176493_0574	SEQ00574	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0006412	translation	go	clust_2615
BRE8|SEQ00574	268623689	VBIBifBre176493_0574	SEQ00574	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0003735	structural constituent of ribosome	go	clust_2615
BRE8|SEQ00574	268623689	VBIBifBre176493_0574	SEQ00574	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	GO:0005840	ribosome	go	clust_2615
