cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ01543	27189456	VBIBifAdo136061_1543	SEQ01543	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264459	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
ANI1|SEQ00742	86846433	VBIBifAni240121_0742	SEQ00742	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
ANI2|SEQ00742	86849786	VBIBifAni235968_0742	SEQ00742	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
ANI3|SEQ00743	42763796	VBIBifAni108068_0743	SEQ00743	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
BIF1|SEQ01042	86884652	VBIBifBif87902_1042	SEQ01042	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
BRE1|SEQ00660	268603285	VBIBifBre340958_0660	SEQ00660	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
BRE2|SEQ00756	268607447	VBIBifBre337368_0756	SEQ00756	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
BRE3|SEQ01115	54193963	VBIBifBre167886_1115	SEQ01115	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
BRE4|SEQ00695	268611469	VBIBifBre327712_0695	SEQ00695	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
BRE5|SEQ00707	268615539	VBIBifBre336369_0708	SEQ00707	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	go	clust_0184
