cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00814	27187928	VBIBifAdo136061_0814	SEQ00814	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0004386	helicase activity	go	clust_1146
ADO1|SEQ00814	27187928	VBIBifAdo136061_0814	SEQ00814	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0005622	intracellular	go	clust_1146
ADO1|SEQ00814	27187928	VBIBifAdo136061_0814	SEQ00814	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0008026	ATP-dependent helicase activity	go	clust_1146
ADO1|SEQ00814	27187928	VBIBifAdo136061_0814	SEQ00814	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0005524	ATP binding	go	clust_1146
ADO1|SEQ00814	27187928	VBIBifAdo136061_0814	SEQ00814	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0003676	nucleic acid binding	go	clust_1146
ANI1|SEQ00569	86846081	VBIBifAni240121_0569	SEQ00569	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0008026	ATP-dependent helicase activity	go	clust_1146
ANI1|SEQ00569	86846081	VBIBifAni240121_0569	SEQ00569	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0004386	helicase activity	go	clust_1146
ANI1|SEQ00569	86846081	VBIBifAni240121_0569	SEQ00569	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0005622	intracellular	go	clust_1146
ANI1|SEQ00569	86846081	VBIBifAni240121_0569	SEQ00569	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0005524	ATP binding	go	clust_1146
ANI1|SEQ00569	86846081	VBIBifAni240121_0569	SEQ00569	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0003676	nucleic acid binding	go	clust_1146
ANI2|SEQ00569	86849435	VBIBifAni235968_0569	SEQ00569	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	ATP-dependent DNA helicase RecQ	GO:0004386	helicase activity	go	clust_1146
