cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00284	27186818	VBIBifAdo136061_0284	SEQ00284	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
ANI1|SEQ01596	86848230	VBIBifAni240121_1596	SEQ01596	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
ANI2|SEQ01593	86851576	VBIBifAni235968_1593	SEQ01593	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
ANI3|SEQ01605	42765600	VBIBifAni108068_1606	SEQ01605	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
BIF1|SEQ01822	86886284	VBIBifBif87902_1822	SEQ01822	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
BRE1|SEQ01900	268605869	VBIBifBre340958_1902	SEQ01900	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
BRE2|SEQ01984	268610012	VBIBifBre337368_1984	SEQ01984	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
BRE3|SEQ01965	54195729	VBIBifBre167886_1965	SEQ01965	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
BRE4|SEQ01937	268614061	VBIBifBre327712_1937	SEQ01937	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
BRE5|SEQ02066	268618371	VBIBifBre336369_2067	SEQ02066	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Thioredoxin reductase (EC 1.8.1.9)	GO:0004791	thioredoxin-disulfide reductase activity	go	clust_0302
