cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00681	85495515	VBIGarVag247323_0681	SEQ00681	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV02|SEQ00166	85497094	VBIGarVag242669_0166	SEQ00166	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV03|SEQ00117	85499610	VBIGarVag247424_0117	SEQ00117	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV04|SEQ00275	85480406	VBIGarVag246433_0275	SEQ00275	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV05|SEQ00219	52546156	VBIGarVag174900_0219	SEQ00219	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV06|SEQ00443	85489638	VBIGarVag244004_0443	SEQ00443	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000012	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV07|SEQ00140	85491861	VBIGarVag249177_0140	SEQ00140	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV08|SEQ00966	85476375	VBIGarVag251521_0966	SEQ00966	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV09|SEQ00135	55259417	VBIGarVag169280_0135	SEQ00135	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV10|SEQ00011	32146032	VBIGarVag136958_0011	SEQ00011	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV11|SEQ00458	52549239	VBIGarVag171052_0458	SEQ00458	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV12|SEQ00542	37853777	VBIGarVag144721_0542	SEQ00542	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV13|SEQ00059	85486054	VBIGarVag244533_0059	SEQ00059	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV14|SEQ00641	85503146	VBIGarVag244375_0641	SEQ00641	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV15|SEQ01080	85485752	VBIGarVag249709_1080	SEQ01080	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000013	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV16|SEQ00134	85477382	VBIGarVag246379_0134	SEQ00134	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV17|SEQ00626	37851304	VBIGarVag146634_0626	SEQ00626	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000005	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV18|SEQ00280	42069268	VBIGarVag4823_0280	SEQ00280	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000079	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV19|SEQ00154	42627147	VBIGarVag39333_0154	SEQ00154	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV20|SEQ00032	54188834	VBIGarVag188338_0032	SEQ00032	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV21|SEQ00617	183967926	VBIGarVag274454_0618	SEQ00617	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000037	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV22|SEQ00221	183969846	VBIGarVag276801_0221	SEQ00221	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000006	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV23|SEQ00787	183973969	VBIGarVag276017_0787	SEQ00787	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000060	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV24|SEQ00083	183975260	VBIGarVag268944_0084	SEQ00083	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV25|SEQ00095	183978053	VBIGarVag270495_0095	SEQ00095	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000007	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV26|SEQ00780	183982381	VBIGarVag272749_0780	SEQ00780	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000042	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV27|SEQ00266	183984267	VBIGarVag276930_0266	SEQ00266	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000011	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
GV28|SEQ00888	183988554	VBIGarVag271349_0888	SEQ00888	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000082	PATRIC	CDS	NA	FIG00671951: hypothetical protein	FIG00671950	figfam	clust_0314
