cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00351	85494841	VBIGarVag247323_0351	SEQ00351	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV02|SEQ00704	85498232	VBIGarVag242669_0704	SEQ00704	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000012	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV03|SEQ01156	85501780	VBIGarVag247424_1156	SEQ01156	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV04|SEQ00889	85481684	VBIGarVag246433_0889	SEQ00889	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV05|SEQ00096	52545899	VBIGarVag174900_0096	SEQ00096	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV06|SEQ01363	85491559	VBIGarVag244004_1363	SEQ01363	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV07|SEQ00391	85492406	VBIGarVag249177_0391	SEQ00391	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV08|SEQ00647	85475713	VBIGarVag251521_0647	SEQ00647	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000008	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV09|SEQ00745	55260691	VBIGarVag169280_0745	SEQ00745	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV10|SEQ00951	32147984	VBIGarVag136958_0951	SEQ00951	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV11|SEQ00725	52549801	VBIGarVag171052_0725	SEQ00725	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000046	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV12|SEQ00355	37853383	VBIGarVag144721_0355	SEQ00355	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV13|SEQ00004	85485935	VBIGarVag244533_0004	SEQ00004	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000001	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV13|SEQ00005	85485937	VBIGarVag244533_0005	SEQ00005	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000001	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV14|SEQ00791	85503470	VBIGarVag244375_0791	SEQ00791	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV15|SEQ00930	85485436	VBIGarVag249709_0930	SEQ00930	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV16|SEQ00682	85478519	VBIGarVag246379_0682	SEQ00682	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV17|SEQ01103	37852301	VBIGarVag146634_1103	SEQ01103	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000010	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV18|SEQ00789	42070372	VBIGarVag4823_0789	SEQ00789	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000128	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV19|SEQ00936	42628777	VBIGarVag39333_0937	SEQ00936	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV20|SEQ00615	54190051	VBIGarVag188338_0615	SEQ00615	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV21|SEQ01189	183969261	VBIGarVag274454_1190	SEQ01189	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000172	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV22|SEQ01133	183971839	VBIGarVag276801_1134	SEQ01133	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000118	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV23|SEQ00530	183973416	VBIGarVag276017_0530	SEQ00530	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000040	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV24|SEQ00658	183976493	VBIGarVag268944_0659	SEQ00658	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000048	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
GV25|SEQ01159	183980379	VBIGarVag270495_1159	SEQ01159	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000131	PATRIC	CDS	NA	Methylase of polypeptide chain release factors	FIG00003217	figfam	clust_0035
