cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV03|SEQ00733	85500890	VBIGarVag247424_0733	SEQ00733	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000008	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV04|SEQ01044	85482000	VBIGarVag246433_1044	SEQ01044	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV06|SEQ00283	85489288	VBIGarVag244004_0283	SEQ00283	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000004	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV07|SEQ00720	85493092	VBIGarVag249177_0720	SEQ00720	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV08|SEQ00062	85474489	VBIGarVag251521_0062	SEQ00062	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV11|SEQ00113	52548494	VBIGarVag171052_0113	SEQ00113	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000006	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV13|SEQ00200	85486343	VBIGarVag244533_0200	SEQ00200	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV14|SEQ00459	85502775	VBIGarVag244375_0459	SEQ00459	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000004	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV15|SEQ00254	85484016	VBIGarVag249709_0254	SEQ00254	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV16|SEQ00837	85478835	VBIGarVag246379_0837	SEQ00837	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV17|SEQ00091	37850179	VBIGarVag146634_0091	SEQ00091	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV18|SEQ01133	42071096	VBIGarVag4823_1133	SEQ01133	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000142	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV19|SEQ00773	42628444	VBIGarVag39333_0774	SEQ00773	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV20|SEQ00773	54190375	VBIGarVag188338_0773	SEQ00773	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV21|SEQ00002	183966635	VBIGarVag274454_0002	SEQ00002	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000002	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV22|SEQ01121	183971812	VBIGarVag276801_1122	SEQ01121	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000115	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV24|SEQ00933	183977092	VBIGarVag268944_0934	SEQ00933	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000085	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV26|SEQ01182	183983300	VBIGarVag272749_1182	SEQ01182	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000126	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV27|SEQ00947	183985714	VBIGarVag276930_0947	SEQ00947	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000058	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV28|SEQ00416	183987524	VBIGarVag271349_0416	SEQ00416	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000024	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV30|SEQ00791	183993731	VBIGarVag267667_0793	SEQ00791	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000057	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV31|SEQ00204	183995448	VBIGarVag264983_0204	SEQ00204	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000010	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
GV32|SEQ00345	183998542	VBIGarVag277040_0345	SEQ00345	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000014	PATRIC	CDS	NA	Protein of unknown function DUF81	FIG00002368	figfam	clust_1022
