cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00868	85495905	VBIGarVag247323_0868	SEQ00868	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV02|SEQ01191	85499259	VBIGarVag242669_1191	SEQ01191	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV03|SEQ00281	85499945	VBIGarVag247424_0281	SEQ00281	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV04|SEQ00069	85479986	VBIGarVag246433_0069	SEQ00069	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV05|SEQ00382	52546489	VBIGarVag174900_0382	SEQ00382	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV06|SEQ00617	85490015	VBIGarVag244004_0617	SEQ00617	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV07|SEQ01159	85494019	VBIGarVag249177_1159	SEQ01159	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV08|SEQ01156	85476761	VBIGarVag251521_1156	SEQ01156	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV09|SEQ01188	55261605	VBIGarVag169280_1188	SEQ01188	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV10|SEQ00171	32146358	VBIGarVag136958_0171	SEQ00171	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV11|SEQ01169	52550747	VBIGarVag171052_1169	SEQ01169	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000067	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV12|SEQ00709	37854117	VBIGarVag144721_0709	SEQ00709	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV13|SEQ01056	85488129	VBIGarVag244533_1056	SEQ01056	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV14|SEQ00170	85502174	VBIGarVag244375_0170	SEQ00170	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
GV15|SEQ00499	85484534	VBIGarVag249709_0499	SEQ00499	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	NA	COG1835: Predicted acyltransferases	FIG01532468	figfam	clust_0853
