cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ01008	85496205	VBIGarVag247323_1008	SEQ01008	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV02|SEQ01061	85498978	VBIGarVag242669_1061	SEQ01061	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV03|SEQ01146	85501760	VBIGarVag247424_1146	SEQ01146	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV04|SEQ00351	85480573	VBIGarVag246433_0351	SEQ00351	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV05|SEQ00086	52545879	VBIGarVag174900_0086	SEQ00086	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV06|SEQ00351	85489439	VBIGarVag244004_0351	SEQ00351	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000011	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV07|SEQ00395	85492414	VBIGarVag249177_0395	SEQ00395	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV08|SEQ01265	85476999	VBIGarVag251521_1265	SEQ01265	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV09|SEQ01292	55261833	VBIGarVag169280_1292	SEQ01292	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV10|SEQ00327	32146690	VBIGarVag136958_0327	SEQ00327	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV11|SEQ01232	52550885	VBIGarVag171052_1232	SEQ01232	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000069	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV12|SEQ00870	37854459	VBIGarVag144721_0870	SEQ00870	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV13|SEQ00977	85487966	VBIGarVag244533_0977	SEQ00977	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000014	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV14|SEQ00787	85503462	VBIGarVag244375_0787	SEQ00787	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV15|SEQ00342	85484199	VBIGarVag249709_0342	SEQ00342	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV16|SEQ00418	85477976	VBIGarVag246379_0418	SEQ00418	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV17|SEQ00266	37850545	VBIGarVag146634_0266	SEQ00266	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV18|SEQ00728	42070242	VBIGarVag4823_0728	SEQ00728	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000123	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV19|SEQ01193	42629303	VBIGarVag39333_1195	SEQ01193	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV20|SEQ00313	54189433	VBIGarVag188338_0313	SEQ00313	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
GV21|SEQ00902	183968559	VBIGarVag274454_0903	SEQ00902	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000070	PATRIC	CDS	NA	putative secreted protein	FIG00905474	figfam	clust_0523
