cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ01042	85496282	VBIGarVag247323_1042	SEQ01042	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	230	Purine metabolism	path	clust_0507
GV01|SEQ01042	85496282	VBIGarVag247323_1042	SEQ01042	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	760	Nicotinate and nicotinamide metabolism	path	clust_0507
GV02|SEQ00401	85497581	VBIGarVag242669_0401	SEQ00401	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	230	Purine metabolism	path	clust_0507
GV02|SEQ00401	85497581	VBIGarVag242669_0401	SEQ00401	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	760	Nicotinate and nicotinamide metabolism	path	clust_0507
GV03|SEQ01118	85501704	VBIGarVag247424_1118	SEQ01118	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	230	Purine metabolism	path	clust_0507
GV03|SEQ01118	85501704	VBIGarVag247424_1118	SEQ01118	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	760	Nicotinate and nicotinamide metabolism	path	clust_0507
GV04|SEQ00705	85481306	VBIGarVag246433_0705	SEQ00705	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	230	Purine metabolism	path	clust_0507
GV04|SEQ00705	85481306	VBIGarVag246433_0705	SEQ00705	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	760	Nicotinate and nicotinamide metabolism	path	clust_0507
GV05|SEQ00057	52545821	VBIGarVag174900_0057	SEQ00057	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	230	Purine metabolism	path	clust_0507
GV05|SEQ00057	52545821	VBIGarVag174900_0057	SEQ00057	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	NA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	760	Nicotinate and nicotinamide metabolism	path	clust_0507
