cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00147	85494401	VBIGarVag247323_0147	SEQ00147	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV04|SEQ00834	85481567	VBIGarVag246433_0834	SEQ00834	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV09|SEQ00694	55260583	VBIGarVag169280_0694	SEQ00694	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV16|SEQ00628	85478404	VBIGarVag246379_0628	SEQ00628	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV18|SEQ00148	42068979	VBIGarVag4823_0148	SEQ00148	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000059	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV19|SEQ00999	42628909	VBIGarVag39333_1000	SEQ00999	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV20|SEQ00561	54189936	VBIGarVag188338_0561	SEQ00561	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV22|SEQ00322	183970061	VBIGarVag276801_0323	SEQ00322	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000009	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV23|SEQ00510	183973375	VBIGarVag276017_0510	SEQ00510	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000039	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV24|SEQ00900	183977022	VBIGarVag268944_0901	SEQ00900	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000081	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV25|SEQ00834	183979643	VBIGarVag270495_0834	SEQ00834	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000068	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV26|SEQ00268	183981300	VBIGarVag272749_0268	SEQ00268	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000013	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
GV27|SEQ00820	183985437	VBIGarVag276930_0820	SEQ00820	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000041	PATRIC	CDS	NA	Thiaminase II (EC 3.5.99.2)	3.5.99.2	Aminopyrimidine aminohydrolase	730	Thiamine metabolism	path	clust_1174
