cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00403	85494945	VBIGarVag247323_0403	SEQ00403	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV02|SEQ00964	85498777	VBIGarVag242669_0964	SEQ00964	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV03|SEQ01051	85501556	VBIGarVag247424_1051	SEQ01051	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV04|SEQ00948	85481802	VBIGarVag246433_0948	SEQ00948	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV05|SEQ01164	52548170	VBIGarVag174900_1164	SEQ01164	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV06|SEQ01304	85491441	VBIGarVag244004_1304	SEQ01304	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV07|SEQ00238	85492085	VBIGarVag249177_0238	SEQ00238	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV08|SEQ00890	85476210	VBIGarVag251521_0890	SEQ00890	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV09|SEQ00805	55260811	VBIGarVag169280_0805	SEQ00805	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV10|SEQ00904	32147888	VBIGarVag136958_0904	SEQ00904	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV11|SEQ00152	52548577	VBIGarVag171052_0152	SEQ00152	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000007	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV12|SEQ00311	37853293	VBIGarVag144721_0311	SEQ00311	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV13|SEQ00317	85486585	VBIGarVag244533_0317	SEQ00317	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV14|SEQ01149	85504217	VBIGarVag244375_1149	SEQ01149	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
GV15|SEQ00886	85485346	VBIGarVag249709_0886	SEQ00886	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	NA	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	4.1.1.21	Phosphoribosylaminoimidazole carboxylase	230	Purine metabolism	path	clust_0213
