cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	pathway_id	pathway_name	anno_type	ortho_id
GV01|SEQ00972	85496129	VBIGarVag247323_0972	SEQ00972	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV02|SEQ01095	85499050	VBIGarVag242669_1095	SEQ01095	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV03|SEQ00388	85500179	VBIGarVag247424_0388	SEQ00388	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV04|SEQ01352	85482655	VBIGarVag246433_1352	SEQ01352	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000016	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV05|SEQ00486	52546716	VBIGarVag174900_0486	SEQ00486	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV06|SEQ01145	85491116	VBIGarVag244004_1145	SEQ01145	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV07|SEQ00921	85493513	VBIGarVag249177_0921	SEQ00921	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV08|SEQ00198	85474780	VBIGarVag251521_0198	SEQ00198	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV09|SEQ00615	55260419	VBIGarVag169280_0615	SEQ00615	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
GV10|SEQ00265	32146562	VBIGarVag136958_0265	SEQ00265	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	240	Pyrimidine metabolism	path	clust_0488
