cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
BRE4|SEQ00311	VBIBifBre327712_0311	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610681	390654	390785	+	132		Sucrose phosphorylase (EC 2.4.1.7)	BRE4	NA
BRE4|SEQ00384	VBIBifBre327712_0384	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610834	483486	483599	+	114		hypothetical protein	BRE4	NA
BRE4|SEQ00387	VBIBifBre327712_0387	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610841	485734	485883	+	150		hypothetical protein	BRE4	NA
BRE4|SEQ00388	VBIBifBre327712_0388	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610843	486378	486500	+	123		Mobile element protein	BRE4	NA
BRE4|SEQ00389	VBIBifBre327712_0389	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610845	486571	486819	+	249		hypothetical protein	BRE4	NA
BRE4|SEQ00407	VBIBifBre327712_0407	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610881	508579	512814	+	4236		hypothetical protein	BRE4	NA
BRE4|SEQ00408	VBIBifBre327712_0408	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610883	513176	513532	-	357		hypothetical protein	BRE4	NA
BRE4|SEQ00410	VBIBifBre327712_0410	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610887	515672	515788	+	117		"Glucose-1-phosphate thymidylyltransferase "	BRE4	NA
BRE4|SEQ00412	VBIBifBre327712_0412	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610891	517597	517731	+	135		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	BRE4	NA
BRE4|SEQ00418	VBIBifBre327712_0418	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610904	521859	522011	-	153		hypothetical protein	BRE4	NA
BRE4|SEQ00421	VBIBifBre327712_0421	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268610910	526994	527371	-	378		Mobile element protein	BRE4	NA
BRE4|SEQ00466	VBIBifBre327712_0466	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611001	599875	600006	+	132		FIG00424334: hypothetical protein	BRE4	NA
BRE4|SEQ00549	VBIBifBre327712_0549	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611170	684718	684843	+	126		hypothetical protein	BRE4	NA
BRE4|SEQ00664	VBIBifBre327712_0664	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611407	816089	816211	+	123		hypothetical protein	BRE4	NA
BRE4|SEQ00750	VBIBifBre327712_0750	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611586	904922	906085	-	1164		hypothetical protein	BRE4	NA
BRE4|SEQ00752	VBIBifBre327712_0752	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611590	908652	910355	+	1704		type IIs restriction endonuclease	BRE4	NA
BRE4|SEQ00755	VBIBifBre327712_0755	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611596	912610	913005	+	396		hypothetical protein	BRE4	NA
BRE4|SEQ00797	VBIBifBre327712_0797	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611693	964453	964578	+	126		hypothetical protein	BRE4	NA
BRE4|SEQ00859	VBIBifBre327712_0859	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611817	1033079	1033201	+	123		hypothetical protein	BRE4	NA
BRE4|SEQ00860	VBIBifBre327712_0860	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611819	1033208	1033381	+	174		hypothetical protein	BRE4	NA
BRE4|SEQ00879	VBIBifBre327712_0879	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611857	1051962	1052105	+	144		hypothetical protein	BRE4	NA
BRE4|SEQ00887	VBIBifBre327712_0887	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268611873	1057501	1057656	-	156		hypothetical protein	BRE4	NA
BRE4|SEQ00952	VBIBifBre327712_0952	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612008	1118020	1118139	+	120		hypothetical protein	BRE4	NA
BRE4|SEQ00964	VBIBifBre327712_0964	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612032	1125633	1125773	-	141		hypothetical protein	BRE4	NA
BRE4|SEQ01191	VBIBifBre327712_1191	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612505	1383679	1383927	+	249		response regulator of two-component system	BRE4	NA
BRE4|SEQ01402	VBIBifBre327712_1402	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612938	1636090	1636782	+	693		hypothetical protein	BRE4	NA
BRE4|SEQ01403	VBIBifBre327712_1403	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612940	1636769	1637296	+	528		Mobile element protein	BRE4	NA
BRE4|SEQ01406	VBIBifBre327712_1406	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612946	1639546	1639704	-	159		hypothetical protein	BRE4	NA
BRE4|SEQ01407	VBIBifBre327712_1407	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612948	1640533	1640646	+	114		hypothetical protein	BRE4	NA
BRE4|SEQ01417	VBIBifBre327712_1417	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268612968	1651104	1652141	-	1038		hypothetical protein	BRE4	NA
BRE4|SEQ01484	VBIBifBre327712_1484	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613107	1741348	1741467	+	120		hypothetical protein	BRE4	NA
BRE4|SEQ01508	VBIBifBre327712_1508	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613163	1770740	1770886	+	147		hypothetical protein	BRE4	NA
BRE4|SEQ01525	VBIBifBre327712_1525	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613198	1790961	1792367	+	1407		hypothetical protein	BRE4	NA
BRE4|SEQ01526	VBIBifBre327712_1526	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613200	1792439	1793818	+	1380		hypothetical protein	BRE4	NA
BRE4|SEQ01563	VBIBifBre327712_1563	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613275	1829331	1829549	-	219		NLP/P60 family protein	BRE4	NA
BRE4|SEQ01564	VBIBifBre327712_1564	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613277	1829515	1829634	+	120		hypothetical protein	BRE4	NA
BRE4|SEQ01593	VBIBifBre327712_1593	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	268613340	1862927	1863256	-	330		Beta-glucoside bgl operon antiterminator, BglG family	BRE4	NA
