cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
LON4|SEQ00016	VBIBifLon48544_0016	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888234	21217	21348	+	132		hypothetical protein	LON4	NA
LON4|SEQ00020	VBIBifLon48544_0020	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888243	24853	25107	-	255		Mobile element protein	LON4	NA
LON4|SEQ00039	VBIBifLon48544_0039	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888281	48364	49128	+	765		FIG00426941: hypothetical protein	LON4	NA
LON4|SEQ00051	VBIBifLon48544_0051	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888305	66349	66480	+	132		hypothetical protein	LON4	NA
LON4|SEQ00072	VBIBifLon48544_0072	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888347	89496	89798	+	303		hypothetical protein	LON4	NA
LON4|SEQ00124	VBIBifLon48544_0124	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888456	158524	158637	+	114		hypothetical protein	LON4	NA
LON4|SEQ00125	VBIBifLon48544_0125	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888458	158706	158984	-	279		hypothetical protein	LON4	NA
LON4|SEQ00178	VBIBifLon48544_0178	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888570	223943	224194	+	252		Mobile element protein	LON4	NA
LON4|SEQ00179	VBIBifLon48544_0179	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888572	224252	224467	+	216		Mobile element protein	LON4	NA
LON4|SEQ00182	VBIBifLon48544_0182	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888580	226405	226530	-	126		hypothetical protein	LON4	NA
LON4|SEQ00274	VBIBifLon48544_0274	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888774	341004	341138	+	135		hypothetical protein	LON4	NA
LON4|SEQ00359	VBIBifLon48544_0359	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888956	438060	438260	+	201		fragment of arabinose permease	LON4	NA
LON4|SEQ00378	VBIBifLon48544_0378	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888994	467443	468825	+	1383		Putative glycosyltransferase protein	LON4	NA
LON4|SEQ00379	VBIBifLon48544_0379	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46888996	468889	469008	-	120		hypothetical protein	LON4	NA
LON4|SEQ00382	VBIBifLon48544_0382	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889002	471993	473279	+	1287		Oligosaccharide repeat unit polymerase Wzy	LON4	NA
LON4|SEQ00383	VBIBifLon48544_0383	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889004	473917	474051	-	135		hypothetical protein	LON4	NA
LON4|SEQ00384	VBIBifLon48544_0384	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889006	474205	475728	+	1524		O-antigen flippase Wzx	LON4	NA
LON4|SEQ00386	VBIBifLon48544_0386	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889010	477040	478476	+	1437		Coenzyme F420-dependent oxidoreductase	LON4	NA
LON4|SEQ00388	VBIBifLon48544_0388	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889014	480099	480242	+	144		hypothetical protein	LON4	NA
LON4|SEQ00394	VBIBifLon48544_0394	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889026	483604	483720	+	117		hypothetical protein	LON4	NA
LON4|SEQ00443	VBIBifLon48544_0443	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889125	554906	555037	+	132		FIG00424334: hypothetical protein	LON4	NA
LON4|SEQ00478	VBIBifLon48544_0478	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889197	596701	596817	-	117		site-specific recombinase	LON4	NA
LON4|SEQ00548	VBIBifLon48544_0548	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889342	676516	676647	+	132		hypothetical protein	LON4	NA
LON4|SEQ00559	VBIBifLon48544_0559	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889365	687231	687692	+	462		Mobile element protein	LON4	NA
LON4|SEQ00560	VBIBifLon48544_0560	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889367	687753	688622	+	870		hypothetical protein	LON4	NA
LON4|SEQ00562	VBIBifLon48544_0562	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889371	689412	689573	-	162		hypothetical protein	LON4	NA
LON4|SEQ00563	VBIBifLon48544_0563	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889373	689746	689877	+	132		hypothetical protein	LON4	NA
LON4|SEQ00565	VBIBifLon48544_0565	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889377	690906	691439	-	534		hypothetical protein	LON4	NA
LON4|SEQ00638	VBIBifLon48544_0638	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889526	772531	772662	+	132		FIG00424756: hypothetical protein	LON4	NA
LON4|SEQ00665	VBIBifLon48544_0665	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889586	807025	807204	-	180		hypothetical protein	LON4	NA
LON4|SEQ00814	VBIBifLon48544_0814	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889901	977393	977506	+	114		FIG00426033: hypothetical protein	LON4	NA
LON4|SEQ00830	VBIBifLon48544_0830	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889933	997103	997282	-	180		hypothetical protein	LON4	NA
LON4|SEQ00836	VBIBifLon48544_0836	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	46889945	1002569	1002703	-	135		hypothetical protein	LON4	NA
