cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
BRE5|SEQ00018	VBIBifBre336369_0018	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614112	24551	24718	-	168		hypothetical protein	BRE5	NA
BRE5|SEQ00032	VBIBifBre336369_0032	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614144	38554	38721	+	168		Mobile element protein	BRE5	NA
BRE5|SEQ00088	VBIBifBre336369_0088	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614260	110557	110691	+	135		hypothetical protein	BRE5	NA
BRE5|SEQ00100	VBIBifBre336369_0100	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614288	126827	127168	+	342		Sucrose operon repressor ScrR, LacI family	BRE5	NA
BRE5|SEQ00114	VBIBifBre336369_0114	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614317	143569	143805	+	237		hypothetical protein	BRE5	NA
BRE5|SEQ00155	VBIBifBre336369_0155	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614400	191768	191890	-	123		hypothetical protein	BRE5	NA
BRE5|SEQ00196	VBIBifBre336369_0196	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614483	240020	240301	+	282		hypothetical protein	BRE5	NA
BRE5|SEQ00201	VBIBifBre336369_0202	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614497	246623	246889	-	267		hypothetical protein	BRE5	NA
BRE5|SEQ00204	VBIBifBre336369_0205	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614503	253015	253308	+	294		hypothetical protein	BRE5	NA
BRE5|SEQ00205	VBIBifBre336369_0206	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614505	253674	254864	+	1191		hypothetical protein	BRE5	NA
BRE5|SEQ00206	VBIBifBre336369_0207	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614507	255027	256220	+	1194		hypothetical protein	BRE5	NA
BRE5|SEQ00277	VBIBifBre336369_0278	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614657	334183	334443	-	261		Transposase and inactivated derivatives	BRE5	NA
BRE5|SEQ00288	VBIBifBre336369_0289	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614680	348793	348915	+	123		hypothetical protein	BRE5	NA
BRE5|SEQ00310	VBIBifBre336369_0311	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614726	371558	371671	-	114		hypothetical protein	BRE5	NA
BRE5|SEQ00339	VBIBifBre336369_0340	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614788	400908	401252	-	345		hypothetical protein	BRE5	NA
BRE5|SEQ00346	VBIBifBre336369_0347	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614802	408389	408532	+	144		hypothetical protein	BRE5	NA
BRE5|SEQ00354	VBIBifBre336369_0355	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614818	415185	415424	+	240		possible oxidoreductase of the aldo/keto reductase family	BRE5	NA
BRE5|SEQ00396	VBIBifBre336369_0397	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614907	465008	465775	+	768		ABC-type sugar transport systems, permease components	BRE5	NA
BRE5|SEQ00408	VBIBifBre336369_0409	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614931	481305	481730	+	426		Probable transposase for insertion sequence element	BRE5	NA
BRE5|SEQ00413	VBIBifBre336369_0414	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614941	486237	487364	-	1128		Beta-1,3-glucosyltransferase	BRE5	NA
BRE5|SEQ00426	VBIBifBre336369_0427	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614967	503525	503749	-	225		hypothetical protein	BRE5	NA
BRE5|SEQ00432	VBIBifBre336369_0433	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268614979	508373	508627	-	255		Mobile element protein	BRE5	NA
BRE5|SEQ00454	VBIBifBre336369_0455	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268615024	536733	536963	+	231		hypothetical protein	BRE5	NA
BRE5|SEQ00473	VBIBifBre336369_0474	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268615062	577755	578447	-	693		hypothetical protein	BRE5	NA
BRE5|SEQ00477	VBIBifBre336369_0478	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268615070	582582	583748	+	1167		Beta-galactosidase (EC 3.2.1.23)	BRE5	NA
BRE5|SEQ00483	VBIBifBre336369_0484	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	268615082	589489	589620	+	132		FIG00424334: hypothetical protein	BRE5	NA
