cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV35|SEQ00120	VBIGarVag272169_0120	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006519	2073	4262	+	2190		hypothetical protein	GV35	NA
GV35|SEQ00121	VBIGarVag272169_0121	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006521	4280	4969	+	690		hypothetical protein	GV35	NA
GV35|SEQ00122	VBIGarVag272169_0122	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006523	4966	7269	+	2304		hypothetical protein	GV35	NA
GV35|SEQ00213	VBIGarVag272169_0213	Gardnerella vaginalis JCP8522	ATJE01000005	PATRIC	CDS	184006709	124054	124302	+	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV35	NA
GV35|SEQ00306	VBIGarVag272169_0306	Gardnerella vaginalis JCP8522	ATJE01000011	PATRIC	CDS	184006909	249	377	+	129		hypothetical protein	GV35	NA
GV35|SEQ00324	VBIGarVag272169_0324	Gardnerella vaginalis JCP8522	ATJE01000014	PATRIC	CDS	184006948	10495	10614	+	120		hypothetical protein	GV35	NA
GV35|SEQ00354	VBIGarVag272169_0354	Gardnerella vaginalis JCP8522	ATJE01000017	PATRIC	CDS	184007011	5095	5217	-	123		hypothetical protein	GV35	NA
GV35|SEQ00387	VBIGarVag272169_0387	Gardnerella vaginalis JCP8522	ATJE01000019	PATRIC	CDS	184007081	534	656	+	123		hypothetical protein	GV35	NA
GV35|SEQ00391	VBIGarVag272169_0391	Gardnerella vaginalis JCP8522	ATJE01000020	PATRIC	CDS	184007090	110	247	+	138		hypothetical protein	GV35	NA
GV35|SEQ00393	VBIGarVag272169_0393	Gardnerella vaginalis JCP8522	ATJE01000020	PATRIC	CDS	184007094	1015	1134	-	120		hypothetical protein	GV35	NA
GV35|SEQ00410	VBIGarVag272169_0410	Gardnerella vaginalis JCP8522	ATJE01000020	PATRIC	CDS	184007130	20760	20894	-	135		hypothetical protein	GV35	NA
GV35|SEQ00432	VBIGarVag272169_0432	Gardnerella vaginalis JCP8522	ATJE01000025	PATRIC	CDS	184007179	1309	1461	-	153		hypothetical protein	GV35	NA
