cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV27|SEQ00054	VBIGarVag276930_0054	Gardnerella vaginalis JCP8017B	ATJM01000003	PATRIC	CDS	183983819	37828	37956	-	129		hypothetical protein	GV27	NA
GV27|SEQ00555	VBIGarVag276930_0555	Gardnerella vaginalis JCP8017B	ATJM01000019	PATRIC	CDS	183984875	8316	8438	-	123		hypothetical protein	GV27	NA
GV27|SEQ00716	VBIGarVag276930_0716	Gardnerella vaginalis JCP8017B	ATJM01000033	PATRIC	CDS	183985219	411	545	-	135		hypothetical protein	GV27	NA
GV27|SEQ00724	VBIGarVag276930_0724	Gardnerella vaginalis JCP8017B	ATJM01000033	PATRIC	CDS	183985235	6400	6543	+	144		hypothetical protein	GV27	NA
GV27|SEQ00785	VBIGarVag276930_0785	Gardnerella vaginalis JCP8017B	ATJM01000039	PATRIC	CDS	183985365	11443	11628	-	186		hypothetical protein	GV27	NA
GV27|SEQ00899	VBIGarVag276930_0899	Gardnerella vaginalis JCP8017B	ATJM01000047	PATRIC	CDS	183985601	7	282	+	276		hypothetical protein	GV27	NA
GV27|SEQ00957	VBIGarVag276930_0957	Gardnerella vaginalis JCP8017B	ATJM01000061	PATRIC	CDS	183985737	429	551	-	123		hypothetical protein	GV27	NA
GV27|SEQ01032	VBIGarVag276930_1032	Gardnerella vaginalis JCP8017B	ATJM01000082	PATRIC	CDS	183985908	21	137	+	117		hypothetical protein	GV27	NA
GV27|SEQ01050	VBIGarVag276930_1050	Gardnerella vaginalis JCP8017B	ATJM01000089	PATRIC	CDS	183985952	233	1279	+	1047		hypothetical protein	GV27	NA
GV27|SEQ01075	VBIGarVag276930_1075	Gardnerella vaginalis JCP8017B	ATJM01000095	PATRIC	CDS	183986010	2541	2789	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV27	NA
GV27|SEQ01133	VBIGarVag276930_1133	Gardnerella vaginalis JCP8017B	ATJM01000102	PATRIC	CDS	183986135	638	769	+	132		hypothetical protein	GV27	NA
GV27|SEQ01135	VBIGarVag276930_1135	Gardnerella vaginalis JCP8017B	ATJM01000102	PATRIC	CDS	183986139	2292	2516	-	225		Cell division initiation protein DivIVA	GV27	NA
GV27|SEQ01143	VBIGarVag276930_1143	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986158	61	306	+	246		Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	GV27	NA
GV27|SEQ01144	VBIGarVag276930_1144	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986160	444	569	-	126		hypothetical protein	GV27	NA
GV27|SEQ01188	VBIGarVag276930_1188	Gardnerella vaginalis JCP8017B	ATJM01000131	PATRIC	CDS	183986274	2331	2456	-	126		hypothetical protein	GV27	NA
GV27|SEQ01191	VBIGarVag276930_1191	Gardnerella vaginalis JCP8017B	ATJM01000131	PATRIC	CDS	183986280	4034	4162	-	129		hypothetical protein	GV27	NA
