cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ00997	85496179	VBIGarVag247323_0997	SEQ00997	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV02|SEQ01072	85499004	VBIGarVag242669_1072	SEQ01072	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV03|SEQ01137	85501742	VBIGarVag247424_1137	SEQ01137	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV04|SEQ00546	85480984	VBIGarVag246433_0546	SEQ00546	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV05|SEQ00076	52545859	VBIGarVag174900_0076	SEQ00076	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV06|SEQ01093	85491012	VBIGarVag244004_1093	SEQ01093	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV07|SEQ00404	85492432	VBIGarVag249177_0404	SEQ00404	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV08|SEQ00249	85474883	VBIGarVag251521_0249	SEQ00249	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV09|SEQ00563	55260315	VBIGarVag169280_0563	SEQ00563	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV10|SEQ00317	32146666	VBIGarVag136958_0317	SEQ00317	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV11|SEQ00698	52549744	VBIGarVag171052_0698	SEQ00698	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000043	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV12|SEQ00859	37854433	VBIGarVag144721_0859	SEQ00859	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV13|SEQ01281	85488615	VBIGarVag244533_1281	SEQ01281	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000025	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV14|SEQ00777	85503442	VBIGarVag244375_0777	SEQ00777	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV15|SEQ00353	85484225	VBIGarVag249709_0353	SEQ00353	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV16|SEQ01213	85479627	VBIGarVag246379_1213	SEQ01213	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
GV17|SEQ00276	37850569	VBIGarVag146634_0276	SEQ00276	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Ribonuclease PH (EC 2.7.7.56)	2.7.7.56	tRNA nucleotidyltransferase	ec	clust_0514
