cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ01223	85496648	VBIGarVag247323_1223	SEQ01223	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV02|SEQ00229	85497233	VBIGarVag242669_0229	SEQ00229	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV03|SEQ00946	85501337	VBIGarVag247424_0946	SEQ00946	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV04|SEQ01132	85482190	VBIGarVag246433_1132	SEQ01132	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000009	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV05|SEQ00993	52547766	VBIGarVag174900_0993	SEQ00993	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV06|SEQ00922	85490650	VBIGarVag244004_0922	SEQ00922	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV07|SEQ00337	85492292	VBIGarVag249177_0337	SEQ00337	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV08|SEQ00477	85475360	VBIGarVag251521_0477	SEQ00477	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV09|SEQ01114	55261453	VBIGarVag169280_1114	SEQ01114	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000010	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV10|SEQ00769	32147610	VBIGarVag136958_0769	SEQ00769	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV11|SEQ00543	52549415	VBIGarVag171052_0543	SEQ00543	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000034	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV12|SEQ00209	37853081	VBIGarVag144721_0209	SEQ00209	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV13|SEQ00678	85487339	VBIGarVag244533_0678	SEQ00678	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV14|SEQ01049	85504008	VBIGarVag244375_1049	SEQ01049	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV15|SEQ00114	85483718	VBIGarVag249709_0114	SEQ00114	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV16|SEQ00981	85479139	VBIGarVag246379_0981	SEQ00981	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV17|SEQ00789	37851650	VBIGarVag146634_0789	SEQ00789	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV18|SEQ00582	42069922	VBIGarVag4823_0582	SEQ00582	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000113	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV19|SEQ00635	42628154	VBIGarVag39333_0636	SEQ00635	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV20|SEQ00891	54190626	VBIGarVag188338_0891	SEQ00891	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV21|SEQ00501	183967674	VBIGarVag274454_0502	SEQ00501	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000024	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV22|SEQ00020	183969415	VBIGarVag276801_0020	SEQ00020	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000001	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV23|SEQ00809	183974015	VBIGarVag276017_0809	SEQ00809	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000062	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV24|SEQ00289	183975696	VBIGarVag268944_0290	SEQ00289	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000015	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV25|SEQ00695	183979354	VBIGarVag270495_0695	SEQ00695	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000063	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV26|SEQ00393	183981570	VBIGarVag272749_0393	SEQ00393	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000025	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV27|SEQ00673	183985121	VBIGarVag276930_0673	SEQ00673	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000029	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV28|SEQ00131	183986921	VBIGarVag271349_0131	SEQ00131	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000013	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV29|SEQ00327	183990043	VBIGarVag265473_0327	SEQ00327	Gardnerella vaginalis JCP8070	GV29	Gardnerella vaginalis JCP8070	ATJK01000016	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV30|SEQ00357	183992777	VBIGarVag267667_0358	SEQ00357	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000013	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV31|SEQ00611	183996304	VBIGarVag264983_0611	SEQ00611	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000027	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
GV32|SEQ00239	183998324	VBIGarVag277040_0239	SEQ00239	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000014	PATRIC	CDS	NA	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	3.4.21.92	Endopeptidase Clp	ec	clust_0145
