cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ00218	85494552	VBIGarVag247323_0218	SEQ00218	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV02|SEQ00490	85497777	VBIGarVag242669_0490	SEQ00490	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV03|SEQ00541	85500489	VBIGarVag247424_0541	SEQ00541	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV04|SEQ00420	85480720	VBIGarVag246433_0420	SEQ00420	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV05|SEQ00562	52546868	VBIGarVag174900_0562	SEQ00562	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV06|SEQ00815	85490426	VBIGarVag244004_0815	SEQ00815	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV07|SEQ00851	85493373	VBIGarVag249177_0851	SEQ00851	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV08|SEQ00377	85475151	VBIGarVag251521_0377	SEQ00377	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV09|SEQ00434	55260044	VBIGarVag169280_0434	SEQ00434	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
GV10|SEQ00356	32146750	VBIGarVag136958_0356	SEQ00356	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	2.8.1.7	Cysteine desulfurase	ec	clust_0543
