cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
GV01|SEQ01221	85496644	VBIGarVag247323_1221	SEQ01221	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV02|SEQ00231	85497237	VBIGarVag242669_0231	SEQ00231	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV03|SEQ00949	85501343	VBIGarVag247424_0949	SEQ00949	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV04|SEQ01134	85482194	VBIGarVag246433_1134	SEQ01134	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000009	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV05|SEQ00996	52547772	VBIGarVag174900_0996	SEQ00996	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV06|SEQ00920	85490646	VBIGarVag244004_0920	SEQ00920	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV07|SEQ00334	85492286	VBIGarVag249177_0334	SEQ00334	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV08|SEQ00475	85475356	VBIGarVag251521_0475	SEQ00475	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV09|SEQ01116	55261457	VBIGarVag169280_1116	SEQ01116	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000010	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
GV10|SEQ00772	32147616	VBIGarVag136958_0772	SEQ00772	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Cell division trigger factor (EC 5.2.1.8)	5.2.1.8	Peptidylprolyl isomerase	ec	clust_0146
