cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV08|SEQ00073	85474511	VBIGarVag251521_0073	SEQ00073	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Cytidine/deoxycytidylate deaminase family protein	FIG01314444	figfam	NA
GV08|SEQ00083	85474531	VBIGarVag251521_0083	SEQ00083	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV08|SEQ00168	85474715	VBIGarVag251521_0168	SEQ00168	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ00194	85474772	VBIGarVag251521_0194	SEQ00194	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ00335	85475065	VBIGarVag251521_0335	SEQ00335	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ00542	85475498	VBIGarVag251521_0542	SEQ00542	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000005	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ00631	85475680	VBIGarVag251521_0631	SEQ00631	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ00710	85475846	VBIGarVag251521_0710	SEQ00710	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	Substrate-specific component STY3230 of queuosine-regulated ECF transporter	FIG00076285	figfam	NA
GV08|SEQ00816	85476061	VBIGarVag251521_0816	SEQ00816	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ00825	85476079	VBIGarVag251521_0825	SEQ00825	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV08|SEQ01143	85476735	VBIGarVag251521_1143	SEQ01143	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV08|SEQ01233	85476929	VBIGarVag251521_1233	SEQ01233	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	Exonuclease SbcC	FIG01304601	figfam	NA
GV08|SEQ01287	85477054	VBIGarVag251521_1287	SEQ01287	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000014	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
