cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV31|SEQ00209	183995458	VBIGarVag264983_0209	SEQ00209	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000010	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV31|SEQ00233	183995507	VBIGarVag264983_0233	SEQ00233	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000011	PATRIC	CDS	NA	Hydrogen peroxide-inducible genes activator	FIG00031825	figfam	NA
GV31|SEQ00344	183995737	VBIGarVag264983_0344	SEQ00344	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV31|SEQ00473	183996014	VBIGarVag264983_0473	SEQ00473	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000018	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV31|SEQ00636	183996358	VBIGarVag264983_0636	SEQ00636	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000029	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV31|SEQ00787	183996693	VBIGarVag264983_0787	SEQ00787	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000043	PATRIC	CDS	NA	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	FIG00000391	figfam	NA
GV31|SEQ01096	183997392	VBIGarVag264983_1096	SEQ01096	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000106	PATRIC	CDS	NA	FIG00630568: hypothetical protein	FIG01683765	figfam	NA
GV31|SEQ01097	183997394	VBIGarVag264983_1097	SEQ01097	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000106	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV31|SEQ01115	183997443	VBIGarVag264983_1115	SEQ01115	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000117	PATRIC	CDS	NA	FIG00522620: hypothetical protein	FIG00522619	figfam	NA
GV31|SEQ01116	183997445	VBIGarVag264983_1116	SEQ01116	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000117	PATRIC	CDS	NA	replication initiator protein A	FIG00669078	figfam	NA
GV31|SEQ01117	183997447	VBIGarVag264983_1117	SEQ01117	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000117	PATRIC	CDS	NA	FIG00628965: hypothetical protein	FIG00628964	figfam	NA
GV31|SEQ01119	183997451	VBIGarVag264983_1119	SEQ01119	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000117	PATRIC	CDS	NA	FIG00630611: hypothetical protein	FIG00630610	figfam	NA
GV31|SEQ01153	183997540	VBIGarVag264983_1153	SEQ01153	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000134	PATRIC	CDS	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	FIG00000113	figfam	NA
GV31|SEQ01183	183997619	VBIGarVag264983_1183	SEQ01183	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000153	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
