cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV10|SEQ00052	32146114	VBIGarVag136958_0052	SEQ00052	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	FIG00672429: hypothetical protein	FIG00672427	figfam	NA
GV10|SEQ00273	32146578	VBIGarVag136958_0273	SEQ00273	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	hypothetical protein	FIG01769839	figfam	NA
GV10|SEQ00288	32146608	VBIGarVag136958_0288	SEQ00288	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Single-stranded DNA-binding protein	FIG00077620	figfam	NA
GV10|SEQ00300	32146632	VBIGarVag136958_0300	SEQ00300	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV10|SEQ00304	32146640	VBIGarVag136958_0304	SEQ00304	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV10|SEQ00336	32146710	VBIGarVag136958_0336	SEQ00336	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV10|SEQ00448	32146948	VBIGarVag136958_0448	SEQ00448	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV10|SEQ00554	32147164	VBIGarVag136958_0554	SEQ00554	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Cu+ P-type ATPase	FIG01307133	figfam	NA
GV10|SEQ00643	32147346	VBIGarVag136958_0643	SEQ00643	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV10|SEQ00645	32147350	VBIGarVag136958_0645	SEQ00645	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB4)	FIG00001460	figfam	NA
GV10|SEQ00770	32147612	VBIGarVag136958_0770	SEQ00770	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
