cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV28|SEQ00005	183986656	VBIGarVag271349_0005	SEQ00005	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000004	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00043	183986736	VBIGarVag271349_0043	SEQ00043	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000006	PATRIC	CDS	NA	Type II restriction enzyme NlaIV (EC 3.1.21.4)	FIG00846920	figfam	NA
GV28|SEQ00046	183986742	VBIGarVag271349_0046	SEQ00046	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000006	PATRIC	CDS	NA	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	FIG00000477	figfam	NA
GV28|SEQ00049	183986749	VBIGarVag271349_0049	SEQ00049	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000007	PATRIC	CDS	NA	Macrolide-efflux protein	FIG01231596	figfam	NA
GV28|SEQ00099	183986852	VBIGarVag271349_0099	SEQ00099	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000010	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00102	183986859	VBIGarVag271349_0102	SEQ00102	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00226	183987114	VBIGarVag271349_0226	SEQ00226	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000016	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00328	183987323	VBIGarVag271349_0328	SEQ00328	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000017	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV28|SEQ00479	183987653	VBIGarVag271349_0479	SEQ00479	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000027	PATRIC	CDS	NA	DUF1706 domain-containing protein	FIG01311514	figfam	NA
GV28|SEQ00480	183987655	VBIGarVag271349_0480	SEQ00480	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000027	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00563	183987842	VBIGarVag271349_0563	SEQ00563	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000040	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00654	183988040	VBIGarVag271349_0654	SEQ00654	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000048	PATRIC	CDS	NA	Pullulanase (EC 3.2.1.41)	FIG00181043	figfam	NA
GV28|SEQ00682	183988104	VBIGarVag271349_0682	SEQ00682	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000054	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00862	183988494	VBIGarVag271349_0862	SEQ00862	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000074	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ00876	183988528	VBIGarVag271349_0876	SEQ00876	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000080	PATRIC	CDS	NA	Cell division initiation protein DivIVA	FIG00001414	figfam	NA
GV28|SEQ00933	183988656	VBIGarVag271349_0933	SEQ00933	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000086	PATRIC	CDS	NA	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	FIG00000391	figfam	NA
GV28|SEQ00936	183988663	VBIGarVag271349_0936	SEQ00936	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000087	PATRIC	CDS	NA	Mobile element protein	FIG01306568	figfam	NA
GV28|SEQ01012	183988853	VBIGarVag271349_1012	SEQ01012	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000119	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV28|SEQ01115	183989114	VBIGarVag271349_1115	SEQ01115	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000162	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV28|SEQ01170	183989244	VBIGarVag271349_1170	SEQ01170	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000176	PATRIC	CDS	NA	FIG00672247: hypothetical protein	FIG00672245	figfam	NA
