cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV04|SEQ00299	85480462	VBIGarVag246433_0299	SEQ00299	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ00320	85480505	VBIGarVag246433_0320	SEQ00320	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	Exonuclease SbcC	FIG01304601	figfam	NA
GV04|SEQ00369	85480611	VBIGarVag246433_0369	SEQ00369	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ00373	85480619	VBIGarVag246433_0373	SEQ00373	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ00392	85480659	VBIGarVag246433_0392	SEQ00392	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ00448	85480778	VBIGarVag246433_0448	SEQ00448	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	LPXTG-motif cell wall anchor domain protein	FIG01419045	figfam	NA
GV04|SEQ00578	85481048	VBIGarVag246433_0578	SEQ00578	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Exonuclease SbcC	FIG01304601	figfam	NA
GV04|SEQ00638	85481169	VBIGarVag246433_0638	SEQ00638	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	FIG00001563	figfam	NA
GV04|SEQ00679	85481254	VBIGarVag246433_0679	SEQ00679	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Exonuclease SbcC	FIG01304601	figfam	NA
GV04|SEQ00710	85481316	VBIGarVag246433_0710	SEQ00710	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	SSU ribosomal protein S16p	FIG00000193	figfam	NA
GV04|SEQ00719	85481334	VBIGarVag246433_0719	SEQ00719	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ00791	85481481	VBIGarVag246433_0791	SEQ00791	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ01054	85482021	VBIGarVag246433_1054	SEQ01054	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000008	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ01206	85482341	VBIGarVag246433_1206	SEQ01206	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ01215	85482359	VBIGarVag246433_1215	SEQ01215	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV04|SEQ01250	85482430	VBIGarVag246433_1250	SEQ01250	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	NA	probable permease protein of ABC transporter system	FIG00672379	figfam	NA
GV04|SEQ01277	85482493	VBIGarVag246433_1277	SEQ01277	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000013	PATRIC	CDS	NA	NAD kinase (EC 2.7.1.23)	FIG00000075	figfam	NA
