cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV18|SEQ00001	42068623	VBIGarVag4823_0001	SEQ00001	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000001	PATRIC	CDS	NA	Glycerol-3-phosphate ABC transporter, periplasmic glycerol-3-phosphate-binding protein (TC 3.A.1.1.3)	FIG00002130	figfam	NA
GV18|SEQ00003	42068629	VBIGarVag4823_0003	SEQ00003	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000003	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	NA
GV18|SEQ00007	42068647	VBIGarVag4823_0007	SEQ00007	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	NA
GV18|SEQ00010	42068655	VBIGarVag4823_0010	SEQ00010	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000013	PATRIC	CDS	NA	Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	FIG01955932	figfam	NA
GV18|SEQ00012	42068660	VBIGarVag4823_0012	SEQ00012	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000014	PATRIC	CDS	NA	ABC sugar transporter, periplasmic binding protein	FIG00518716	figfam	NA
GV18|SEQ00018	42068677	VBIGarVag4823_0018	SEQ00018	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000019	PATRIC	CDS	NA	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	FIG00000405	figfam	NA
GV18|SEQ00021	42068686	VBIGarVag4823_0021	SEQ00021	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000022	PATRIC	CDS	NA	FIG00672020: hypothetical protein	FIG00672019	figfam	NA
GV18|SEQ00049	42068754	VBIGarVag4823_0049	SEQ00049	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000032	PATRIC	CDS	NA	CRISPR-associated protein Cas1	FIG00023946	figfam	NA
GV18|SEQ00050	42068757	VBIGarVag4823_0050	SEQ00050	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000033	PATRIC	CDS	NA	ATP synthase beta chain (EC 3.6.3.14)	FIG00040241	figfam	NA
GV18|SEQ00062	42068784	VBIGarVag4823_0062	SEQ00062	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000036	PATRIC	CDS	NA	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)	FIG00016846	figfam	NA
