cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
BRE1|SEQ00009	268601932	VBIBifBre340958_0009	SEQ00009	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Lactose and galactose permease, GPH translocator family	FIG00090765	figfam	clust_2071
BRE1|SEQ00032	268601982	VBIBifBre340958_0032	SEQ00032	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		UDP-glucose 4-epimerase (EC 5.1.3.2)	FIG00022300	figfam	clust_2072
BRE1|SEQ00033	268601984	VBIBifBre340958_0033	SEQ00033	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		FIG00514510: hypothetical protein	FIG00514509	figfam	clust_2073
BRE1|SEQ00034	268601986	VBIBifBre340958_0034	SEQ00034	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		FIG01225173: hypothetical protein	FIG01225172	figfam	clust_2074
BRE1|SEQ00035	268601988	VBIBifBre340958_0035	SEQ00035	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Glycosyl transferase, group 1 family protein	FIG00009775	figfam	clust_2075
BRE1|SEQ00036	268601990	VBIBifBre340958_0036	SEQ00036	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Probable transmembrane protein	FIG01276430	figfam	clust_2076
BRE1|SEQ00037	268601992	VBIBifBre340958_0037	SEQ00037	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		FIG01031817: hypothetical protein	FIG01031815	figfam	clust_2077
BRE1|SEQ00038	268601994	VBIBifBre340958_0038	SEQ00038	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		FIG01032666: hypothetical protein	FIG01032662	figfam	clust_2078
BRE1|SEQ00039	268601996	VBIBifBre340958_0039	SEQ00039	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		FIG01032341: hypothetical protein	FIG01032340	figfam	clust_2079
BRE1|SEQ00040	268601998	VBIBifBre340958_0040	SEQ00040	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		Sensory box/GGDEF family protein	FIG01325709	figfam	clust_2080
BRE1|SEQ00149	268602223	VBIBifBre340958_0149	SEQ00149	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_2083
BRE1|SEQ00168	268602262	VBIBifBre340958_0168	SEQ00168	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		transcriptional regulator	FIG00629921	figfam	clust_2084
BRE1|SEQ00170	268602266	VBIBifBre340958_0170	SEQ00170	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		conserved domain protein	FIG01320952	figfam	clust_2085
BRE1|SEQ00181	268602288	VBIBifBre340958_0181	SEQ00181	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_2086
BRE1|SEQ00202	268602337	VBIBifBre340958_0202	SEQ00202	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_2087
